occurrence_id,justification_id,model,game_id,run_label,run_number,decoding_group,marker,category,matched_text,start,end,component_variant,gap_tokens,sentence,match_type,sentence_id,sentence_text,char_spans
13676,2033,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game1,run_3,3,Stochastic,and,Expansion,and,31,34,,0,,contiguous,1,Mike claims to be the Revealer and explicitly identifies Mitchell as a Werewolf.,31-34
13677,2033,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game1,run_3,3,Stochastic,as,Temporal,as,66,68,,0,,contiguous,1,Mike claims to be the Revealer and explicitly identifies Mitchell as a Werewolf.,66-68
13678,2033,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game1,run_3,3,Stochastic,although,Comparison,Although,229,237,,0,,contiguous,3,"Although Paul expresses skepticism and suggests voting for Mike, there is no concrete evidence to contradict Mike's claim, making Mitchell the most likely target for Team Village.",229-237
13679,2033,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game1,run_3,3,Stochastic,and,Expansion,and,264,267,,0,,contiguous,3,"Although Paul expresses skepticism and suggests voting for Mike, there is no concrete evidence to contradict Mike's claim, making Mitchell the most likely target for Team Village.",264-267
13680,2033,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game1,run_3,3,Stochastic,for,Contingency,for,284,287,,0,,contiguous,3,"Although Paul expresses skepticism and suggests voting for Mike, there is no concrete evidence to contradict Mike's claim, making Mitchell the most likely target for Team Village.",284-287
13681,2033,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game1,run_3,3,Stochastic,for,Contingency,for,391,394,,0,,contiguous,3,"Although Paul expresses skepticism and suggests voting for Mike, there is no concrete evidence to contradict Mike's claim, making Mitchell the most likely target for Team Village.",391-394
13682,2034,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game3,run_3,3,Stochastic,so,Contingency,so,77,79,,0,,contiguous,1,"Justin explicitly admits to being a Werewolf in line 123 ('I was a werewolf, so there's a werewolf in here').",77-79
13683,2034,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game3,run_3,3,Stochastic,and,Expansion,and,151,154,,0,,contiguous,2,"Paul claims to be the Tanner (line 106), and Mike claims to be the Robber (line 113), while Mitchell claims to be the Troublemaker.",151-154
13684,2034,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game3,run_3,3,Stochastic,while,Comparison,while,196,201,,0,,contiguous,2,"Paul claims to be the Tanner (line 106), and Mike claims to be the Robber (line 113), while Mitchell claims to be the Troublemaker.",196-201
13685,2034,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game3,run_3,3,Stochastic,since,Contingency,Since,242,247,,0,,contiguous,3,"Since the goal of Team Village is to eliminate a Werewolf, and Justin has confessed to the role, he is the most logical choice for elimination.",242-247
13686,2034,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game3,run_3,3,Stochastic,and,Expansion,and,301,304,,0,,contiguous,3,"Since the goal of Team Village is to eliminate a Werewolf, and Justin has confessed to the role, he is the most logical choice for elimination.",301-304
13687,2034,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game3,run_3,3,Stochastic,for,Contingency,for,369,372,,0,,contiguous,3,"Since the goal of Team Village is to eliminate a Werewolf, and Justin has confessed to the role, he is the most logical choice for elimination.",369-372
13688,2035,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game4,run_3,3,Stochastic,and,Expansion,and,10,13,,0,,contiguous,1,"Both Mike and Mitchell explicitly admit to being werewolves during the discussion (lines 72, 74, and 76).",10-13
13689,2035,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game4,run_3,3,Stochastic,and,Expansion,and,97,100,,0,,contiguous,1,"Both Mike and Mitchell explicitly admit to being werewolves during the discussion (lines 72, 74, and 76).",97-100
13690,2035,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game4,run_3,3,Stochastic,while,Comparison,While,106,111,,0,,contiguous,2,"While they contradict their earlier role claims, these admissions are direct.",106-111
13691,2035,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game4,run_3,3,Stochastic,earlier,Temporal,earlier,134,141,,0,,contiguous,2,"While they contradict their earlier role claims, these admissions are direct.",134-141
13692,2035,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game4,run_3,3,Stochastic,for,Contingency,for,271,274,,0,,contiguous,3,"Mike attempts to divert the vote toward Paul (lines 80, 82), which is typical behavior for a werewolf trying to avoid elimination.",271-274
13693,2035,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game4,run_3,3,Stochastic,therefore,Contingency,Therefore,315,324,,0,,contiguous,4,"Therefore, voting for Mike ensures a win for Team Village.",315-324
13694,2035,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game4,run_3,3,Stochastic,for,Contingency,for,333,336,,0,,contiguous,4,"Therefore, voting for Mike ensures a win for Team Village.",333-336
13695,2035,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game4,run_3,3,Stochastic,for,Contingency,for,356,359,,0,,contiguous,4,"Therefore, voting for Mike ensures a win for Team Village.",356-359
13696,2036,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game1,run_3,3,Stochastic,and,Expansion,and,31,34,,0,,contiguous,1,Mitchell claims to be the Seer and states he saw the Robber card in the center.,31-34
13697,2036,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game1,run_3,3,Stochastic,if,Contingency,If,80,82,,0,,contiguous,2,"If this is true, Justin's claim to be the Robber is a lie.",80-82
13698,2036,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game1,run_3,3,Stochastic,furthermore,Expansion,Furthermore,139,150,,0,,contiguous,3,"Furthermore, Mike claims to be the Insomniac and woke up as such, which contradicts Justin's narrative that he robbed Paul (whom Justin implies was the Insomniac).",139-150
13699,2036,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game1,run_3,3,Stochastic,and,Expansion,and,184,187,,0,,contiguous,3,"Furthermore, Mike claims to be the Insomniac and woke up as such, which contradicts Justin's narrative that he robbed Paul (whom Justin implies was the Insomniac).",184-187
13700,2036,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game1,run_3,3,Stochastic,as,Temporal,as,196,198,,0,,contiguous,3,"Furthermore, Mike claims to be the Insomniac and woke up as such, which contradicts Justin's narrative that he robbed Paul (whom Justin implies was the Insomniac).",196-198
13701,2036,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game1,run_3,3,Stochastic,and,Expansion,and,350,353,,0,,contiguous,4,Justin's aggressive attempts to steer the vote and his inconsistent story make him the most likely Werewolf.,350-353
13702,2037,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game2,run_3,3,Stochastic,as,Temporal,as,41,43,,0,,contiguous,1,"Justin's claims are highly inconsistent, as he claims to be the Insomniac, the Seer, the Werewolf, and the Tanner at different points in the discussion.",41-43
13703,2037,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game2,run_3,3,Stochastic,and,Expansion,and,99,102,,0,,contiguous,1,"Justin's claims are highly inconsistent, as he claims to be the Insomniac, the Seer, the Werewolf, and the Tanner at different points in the discussion.",99-102
13704,2037,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game2,run_3,3,Stochastic,and,Expansion,and,158,161,,0,,contiguous,2,"Mike and Paul provide a consistent narrative as the Robber and Troublemaker, respectively, and their combined actions (Robber robbing Mitchell, then Troublemaker swapping Mike and Mitchell) would return Mitchell to his original role.",158-161
13705,2037,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game2,run_3,3,Stochastic,as,Temporal,as,198,200,,0,,contiguous,2,"Mike and Paul provide a consistent narrative as the Robber and Troublemaker, respectively, and their combined actions (Robber robbing Mitchell, then Troublemaker swapping Mike and Mitchell) would return Mitchell to his original role.",198-200
13706,2037,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game2,run_3,3,Stochastic,and,Expansion,and,212,215,,0,,contiguous,2,"Mike and Paul provide a consistent narrative as the Robber and Troublemaker, respectively, and their combined actions (Robber robbing Mitchell, then Troublemaker swapping Mike and Mitchell) would return Mitchell to his original role.",212-215
13707,2037,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game2,run_3,3,Stochastic,and,Expansion,and,244,247,,0,,contiguous,2,"Mike and Paul provide a consistent narrative as the Robber and Troublemaker, respectively, and their combined actions (Robber robbing Mitchell, then Troublemaker swapping Mike and Mitchell) would return Mitchell to his original role.",244-247
13708,2037,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game2,run_3,3,Stochastic,then,Temporal,then,297,301,,0,,contiguous,2,"Mike and Paul provide a consistent narrative as the Robber and Troublemaker, respectively, and their combined actions (Robber robbing Mitchell, then Troublemaker swapping Mike and Mitchell) would return Mitchell to his original role.",297-301
13709,2037,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game2,run_3,3,Stochastic,and,Expansion,and,329,332,,0,,contiguous,2,"Mike and Paul provide a consistent narrative as the Robber and Troublemaker, respectively, and their combined actions (Robber robbing Mitchell, then Troublemaker swapping Mike and Mitchell) would return Mitchell to his original role.",329-332
13710,2037,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game2,run_3,3,Stochastic,since,Contingency,Since,387,392,,0,,contiguous,3,"Since Mitchell consistently claims to be the Tanner and Mike and Paul's roles are aligned with the Village, Justin is the most likely Werewolf attempting to confuse the group with contradictory claims.",387-392
13711,2037,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game2,run_3,3,Stochastic,and,Expansion,and,439,442,,0,,contiguous,3,"Since Mitchell consistently claims to be the Tanner and Mike and Paul's roles are aligned with the Village, Justin is the most likely Werewolf attempting to confuse the group with contradictory claims.",439-442
13712,2037,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game2,run_3,3,Stochastic,and,Expansion,and,448,451,,0,,contiguous,3,"Since Mitchell consistently claims to be the Tanner and Mike and Paul's roles are aligned with the Village, Justin is the most likely Werewolf attempting to confuse the group with contradictory claims.",448-451
13713,2037,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game2,run_3,3,Stochastic,with,Contingency,with,477,481,,0,,contiguous,3,"Since Mitchell consistently claims to be the Tanner and Mike and Paul's roles are aligned with the Village, Justin is the most likely Werewolf attempting to confuse the group with contradictory claims.",477-481
13714,2037,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game2,run_3,3,Stochastic,with,Contingency,with,562,566,,0,,contiguous,3,"Since Mitchell consistently claims to be the Tanner and Mike and Paul's roles are aligned with the Village, Justin is the most likely Werewolf attempting to confuse the group with contradictory claims.",562-566
13715,2038,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game3,run_3,3,Stochastic,and,Expansion,and,29,32,,0,,contiguous,1,"Justin claims to be the Seer and states he saw two Werewolves in the center, which would mean no player is currently a Werewolf.",29-32
13716,2038,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game3,run_3,3,Stochastic,but,Comparison,but,190,193,,0,,contiguous,2,Paul initially claimed to have robbed a Werewolf from Justin but later admitted he was lying and was actually the Tanner.,190-193
13717,2038,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game3,run_3,3,Stochastic,later,Temporal,later,194,199,,0,,contiguous,2,Paul initially claimed to have robbed a Werewolf from Justin but later admitted he was lying and was actually the Tanner.,194-199
13718,2038,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game3,run_3,3,Stochastic,and,Expansion,and,222,225,,0,,contiguous,2,Paul initially claimed to have robbed a Werewolf from Justin but later admitted he was lying and was actually the Tanner.,222-225
13719,2038,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game3,run_3,3,Stochastic,and,Expansion,and,286,289,,0,,contiguous,3,Mike claims to be the Troublemaker and switched Paul and Mitchell.,286-289
13720,2038,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game3,run_3,3,Stochastic,and,Expansion,and,304,307,,0,,contiguous,3,Mike claims to be the Troublemaker and switched Paul and Mitchell.,304-307
13721,2038,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game3,run_3,3,Stochastic,given that,Contingency,Given that,318,328,,0,,contiguous,4,"Given that Paul admitted his bluff and Justin's claim remains consistent, there is no evidence that any player is a Werewolf.",318-328
13722,2038,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game3,run_3,3,Stochastic,and,Expansion,and,353,356,,0,,contiguous,4,"Given that Paul admitted his bluff and Justin's claim remains consistent, there is no evidence that any player is a Werewolf.",353-356
13723,2039,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game4,run_3,3,Stochastic,and,Expansion,and,27,30,,0,,contiguous,1,Paul claims to be the Seer and explicitly states that he saw two werewolves in the center.,27-30
13724,2039,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game4,run_3,3,Stochastic,and,Expansion,and,126,129,,0,,contiguous,2,"Justin claims to be the Insomniac, and Mitchell states he is not a werewolf.",126-129
13725,2039,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game4,run_3,3,Stochastic,if then,Contingency,If ... then,168,201,if ... then,4,"If Paul's claim is truthful, then no player currently holds a werewolf card, meaning Team Village wins by voting 'No Werewolf'.",discontinuous,3,"If Paul's claim is truthful, then no player currently holds a werewolf card, meaning Team Village wins by voting 'No Werewolf'.",168-170;197-201
13726,2040,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game5,run_3,3,Stochastic,and,Expansion,and,29,32,,0,,contiguous,1,"Justin claims to be the Seer and states he saw a Werewolf in the center, meaning at most one Werewolf is among the players.",29-32
13727,2040,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game5,run_3,3,Stochastic,and,Expansion,and,159,162,,0,,contiguous,2,Paul claims to be the Troublemaker and says he swapped Mitchell and Mike.,159-162
13728,2040,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game5,run_3,3,Stochastic,and,Expansion,and,188,191,,0,,contiguous,2,Paul claims to be the Troublemaker and says he swapped Mitchell and Mike.,188-191
13729,2040,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game5,run_3,3,Stochastic,then,Temporal,then,276,280,,0,,contiguous,3,"Mitchell's claims are highly inconsistent; he first suggests being voted out, then claims he swapped Mike and Justin, and later expresses confusion about whether he swapped anyone at all.",276-280
13730,2040,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game5,run_3,3,Stochastic,and,Expansion,and,304,307,,0,,contiguous,3,"Mitchell's claims are highly inconsistent; he first suggests being voted out, then claims he swapped Mike and Justin, and later expresses confusion about whether he swapped anyone at all.",304-307
13731,2040,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game5,run_3,3,Stochastic,and,Expansion,and,316,319,,0,,contiguous,3,"Mitchell's claims are highly inconsistent; he first suggests being voted out, then claims he swapped Mike and Justin, and later expresses confusion about whether he swapped anyone at all.",316-319
13732,2040,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game5,run_3,3,Stochastic,later,Temporal,later,320,325,,0,,contiguous,3,"Mitchell's claims are highly inconsistent; he first suggests being voted out, then claims he swapped Mike and Justin, and later expresses confusion about whether he swapped anyone at all.",320-325
13733,2040,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game5,run_3,3,Stochastic,and,Expansion,and,408,411,,0,,contiguous,4,This erratic behavior and failed attempt to claim a role make Mitchell the most likely Werewolf.,408-411
13734,2041,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game4,run_3,3,Stochastic,and,Expansion,and,43,46,,0,,contiguous,1,"Paul consistently claims to be the Tanner, and Mitchell and Mike's claims about the Robber/Hunter swap are consistent with each other.",43-46
13735,2041,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game4,run_3,3,Stochastic,and,Expansion,and,56,59,,0,,contiguous,1,"Paul consistently claims to be the Tanner, and Mitchell and Mike's claims about the Robber/Hunter swap are consistent with each other.",56-59
13736,2041,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game4,run_3,3,Stochastic,with,Contingency,with,118,122,,0,,contiguous,1,"Paul consistently claims to be the Tanner, and Mitchell and Mike's claims about the Robber/Hunter swap are consistent with each other.",118-122
13737,2041,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game4,run_3,3,Stochastic,and,Expansion,and,163,166,,0,,contiguous,2,"Justin's claims are erratic and contradictory, particularly in statement [122] where he attempts to assign multiple roles to others and himself.",163-166
13738,2041,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game4,run_3,3,Stochastic,particularly,Expansion,particularly,182,194,,0,,contiguous,2,"Justin's claims are erratic and contradictory, particularly in statement [122] where he attempts to assign multiple roles to others and himself.",182-194
13739,2041,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game4,run_3,3,Stochastic,and,Expansion,and,267,270,,0,,contiguous,2,"Justin's claims are erratic and contradictory, particularly in statement [122] where he attempts to assign multiple roles to others and himself.",267-270
13740,2041,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game4,run_3,3,Stochastic,furthermore,Expansion,Furthermore,280,291,,0,,contiguous,3,"Furthermore, Justin's claim to have seen the Apprentice Seer in the center is consistent with the ability of a lone Werewolf to look at a center card, making him the most likely Werewolf.",280-291
13741,2041,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game4,run_3,3,Stochastic,with,Contingency,with,369,373,,0,,contiguous,3,"Furthermore, Justin's claim to have seen the Apprentice Seer in the center is consistent with the ability of a lone Werewolf to look at a center card, making him the most likely Werewolf.",369-373
13742,2042,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game6,run_3,3,Stochastic,then,Temporal,then,115,119,,0,,contiguous,2,"He first accuses Mike of being the werewolf, then claims to be the Tanner, then immediately denies being the Tanner and asks for votes, and finally claims to be the Robber.",115-119
13743,2042,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game6,run_3,3,Stochastic,then,Temporal,then,145,149,,0,,contiguous,2,"He first accuses Mike of being the werewolf, then claims to be the Tanner, then immediately denies being the Tanner and asks for votes, and finally claims to be the Robber.",145-149
13744,2042,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game6,run_3,3,Stochastic,and,Expansion,and,186,189,,0,,contiguous,2,"He first accuses Mike of being the werewolf, then claims to be the Tanner, then immediately denies being the Tanner and asks for votes, and finally claims to be the Robber.",186-189
13745,2042,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game6,run_3,3,Stochastic,for,Contingency,for,195,198,,0,,contiguous,2,"He first accuses Mike of being the werewolf, then claims to be the Tanner, then immediately denies being the Tanner and asks for votes, and finally claims to be the Robber.",195-198
13746,2042,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game6,run_3,3,Stochastic,and,Expansion,and,206,209,,0,,contiguous,2,"He first accuses Mike of being the werewolf, then claims to be the Tanner, then immediately denies being the Tanner and asks for votes, and finally claims to be the Robber.",206-209
13747,2042,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game6,run_3,3,Stochastic,finally,Expansion,finally,210,217,,0,,contiguous,2,"He first accuses Mike of being the werewolf, then claims to be the Tanner, then immediately denies being the Tanner and asks for votes, and finally claims to be the Robber.",210-217
13748,2042,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game6,run_3,3,Stochastic,or,Expansion,or,337,339,,0,,contiguous,3,"This erratic behavior is characteristic of a Werewolf attempting to confuse the other players or a Tanner, but given the strong suspicions from Paul, Mike, and Justin, Mitchell is the most likely candidate for the Werewolf.",337-339
13749,2042,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game6,run_3,3,Stochastic,but,Comparison,but,350,353,,0,,contiguous,3,"This erratic behavior is characteristic of a Werewolf attempting to confuse the other players or a Tanner, but given the strong suspicions from Paul, Mike, and Justin, Mitchell is the most likely candidate for the Werewolf.",350-353
13750,2042,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game6,run_3,3,Stochastic,given,Contingency,given,354,359,,0,,contiguous,3,"This erratic behavior is characteristic of a Werewolf attempting to confuse the other players or a Tanner, but given the strong suspicions from Paul, Mike, and Justin, Mitchell is the most likely candidate for the Werewolf.",354-359
13751,2042,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game6,run_3,3,Stochastic,and,Expansion,and,399,402,,0,,contiguous,3,"This erratic behavior is characteristic of a Werewolf attempting to confuse the other players or a Tanner, but given the strong suspicions from Paul, Mike, and Justin, Mitchell is the most likely candidate for the Werewolf.",399-402
13752,2042,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game6,run_3,3,Stochastic,for,Contingency,for,449,452,,0,,contiguous,3,"This erratic behavior is characteristic of a Werewolf attempting to confuse the other players or a Tanner, but given the strong suspicions from Paul, Mike, and Justin, Mitchell is the most likely candidate for the Werewolf.",449-452
13753,2043,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#491#Classic#Werewolf / Game1,run_3,3,Stochastic,and,Expansion,and,36,39,,0,,contiguous,1,Katie claims to be the Troublemaker and states she swapped Brett and Pete.,36-39
13754,2043,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#491#Classic#Werewolf / Game1,run_3,3,Stochastic,and,Expansion,and,65,68,,0,,contiguous,1,Katie claims to be the Troublemaker and states she swapped Brett and Pete.,65-68
13755,2043,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#491#Classic#Werewolf / Game1,run_3,3,Stochastic,if,Contingency,if,125,127,,0,,contiguous,2,"Brett claims he was the starting Werewolf, which, if true, means Pete is now the final Werewolf after the swap.",125-127
13756,2043,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#491#Classic#Werewolf / Game1,run_3,3,Stochastic,after,Temporal,after,171,176,,0,,contiguous,2,"Brett claims he was the starting Werewolf, which, if true, means Pete is now the final Werewolf after the swap.",171-176
13757,2043,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#491#Classic#Werewolf / Game1,run_3,3,Stochastic,therefore,Contingency,Therefore,372,381,,0,,contiguous,4,"Therefore, Pete is the most likely candidate for the final Werewolf.",372-381
13758,2043,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#491#Classic#Werewolf / Game1,run_3,3,Stochastic,for,Contingency,for,417,420,,0,,contiguous,4,"Therefore, Pete is the most likely candidate for the final Werewolf.",417-420
13759,2044,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#492#More#Classic#Werewolf / Game1,run_3,3,Stochastic,and,Expansion,and,30,33,,0,,contiguous,1,Dustin claimed to be the Seer and stated he saw two Werewolf cards in the center.,30-33
13760,2044,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#492#More#Classic#Werewolf / Game1,run_3,3,Stochastic,and,Expansion,and,112,115,,0,,contiguous,2,Katie claimed to be the Drunk and admitted to swapping her card with one from the center.,112-115
13761,2044,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#492#More#Classic#Werewolf / Game1,run_3,3,Stochastic,with,Contingency,with,146,150,,0,,contiguous,2,Katie claimed to be the Drunk and admitted to swapping her card with one from the center.,146-150
13762,2044,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#492#More#Classic#Werewolf / Game1,run_3,3,Stochastic,if,Contingency,If,172,174,,0,,contiguous,3,"If Dustin's information is correct, Katie is the only player who could have acquired a Werewolf card during the Night phase.",172-174
13763,2044,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#492#More#Classic#Werewolf / Game1,run_3,3,Stochastic,specifically,Expansion,specifically,314,326,,0,,contiguous,4,"Pete's behavior, specifically claiming to be the Werewolf early on, is highly characteristic of the Tanner attempting to attract votes.",314-326
13764,2045,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,run_3,3,Stochastic,and,Expansion,and,28,31,,0,,contiguous,1,"Brett claims to be the Seer and identifies Pete as the Robber, while Dustin claims to be the Drunk.",28-31
13765,2045,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,run_3,3,Stochastic,as,Temporal,as,48,50,,0,,contiguous,1,"Brett claims to be the Seer and identifies Pete as the Robber, while Dustin claims to be the Drunk.",48-50
