occurrence_id,model,run_label,decoding_group,justification_id,sentence_id,form,connective_surface,status,raw_sense,top_level,confidence,dimlex_category,is_discontinuous,sentence_text
13012,Gemma 4 31B,greedy_t0,Greedy,2128,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9958162903785706,Temporal,False,"Daniel's claims were highly inconsistent, first claiming to be the Robber, then accusing Kaelan of being the Minion, and finally claiming to be the Minion himself."
4794,Gemma 4 4B,run_1,Stochastic,907,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.995871126651764,Temporal,False,"However, Justin exhibits the most inconsistent and contradictory behavior, claiming to be a Copycat, then a Tanner, and then denying those roles."
9085,Gemma 4 31B,run_1,Stochastic,1596,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9961187839508056,Temporal,False,"If this were true, Mike would currently be the Tanner, and Mitchell would be a Villager; however, Mitchell then agrees to vote for Mike, which contradicts the goal of Team Village (who would not want to vote out the Tanner)."
14154,Gemma 4 31B,greedy_t0,Greedy,2285,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.9961250424385072,Temporal,False,"Furthermore, James contradicts himself regarding whether Paul switched him, first claiming Paul did and then claiming Paul was lying about it."
8628,Gemma 4 31B,run_1,Stochastic,1533,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9962702989578248,Temporal,False,"Sukeshi's claims are highly contradictory, first claiming to be the Seer, then identifying Sian as a Minion and Chris as a Werewolf, and finally admitting, 'I was a fucking werewolf.'"
11638,Gemma 4 31B,run_3,Stochastic,1943,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9962880611419678,Temporal,False,"Daniel makes two contradictory claims about his role: he first states he was the Insomniac and remained the Insomniac upon waking, but then claims he was the Seer and saw that Kaelan was the Drunk."
10337,Gemma 4 31B,run_2,Stochastic,1764,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.9962961077690125,Temporal,False,"Justin's own claims are contradictory; he claimed to be the Troublemaker but then stated he didn't switch anyone, which is impossible for a Troublemaker."
14003,Gemma 4 31B,greedy_t0,Greedy,2264,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9963512420654296,Temporal,False,"Mitchell openly claims to be a Werewolf with high confidence ('100% sure', betting money), but then attempts to divert the vote toward James."
5491,Gemma 4 4B,run_2,Stochastic,1021,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9964566826820374,Temporal,False,"The discussion heavily targets Mike, whose role claims shifted significantly throughout the day phase (e.g., claiming to be an Insomniac, then a Villager, and then insisting he was a Villager the whole time)."
12361,Gemma 4 31B,run_3,Stochastic,2042,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9966623783111572,Temporal,False,"He first accuses Mike of being the werewolf, then claims to be the Tanner, then immediately denies being the Tanner and asks for votes, and finally claims to be the Robber."
10594,Gemma 4 31B,run_2,Stochastic,1801,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9967986345291138,Temporal,False,"Justin's claims are highly inconsistent, shifting from accusing Mitchell to claiming he himself is the Werewolf, and then claiming to be the Robber."
13722,Gemma 4 31B,greedy_t0,Greedy,2228,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9971216320991516,Temporal,False,"Justin's claims are highly inconsistent; he claims to be the Insomniac, then the Seer, then admits to being the Werewolf, and finally claims to be the Tanner."
12143,Gemma 4 31B,run_3,Stochastic,2011,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.997157335281372,Temporal,False,"Mike's behavior is highly suspicious; he claims to be the Revealer and initially identifies Meghan as a Werewolf, but then abruptly changes his story to say he was lying and that she is actually the Tanner."
8868,Gemma 4 31B,run_1,Stochastic,1565,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9971779584884644,Temporal,False,He then attempts to shift the Werewolf role onto Elliot by claiming Elliot (as the Robber) swapped cards with him.
13756,Gemma 4 31B,greedy_t0,Greedy,2232,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9972450733184814,Temporal,False,"Justin provides multiple contradictory claims about his role: he first suggests he was switched, then claims he saw the Apprentice Seer in the center (implying he is the Seer), and finally claims he was the Tanner and was robbed by Mitchell."
12790,Gemma 4 31B,run_3,Stochastic,2098,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9974573254585266,Temporal,False,"The players' claims suggest a sequence of events where the Robber (Mike) stole from the Tanner (Paul), and the Troublemaker (Mitchell) then swapped the current holders of those roles (Mike and Eric)."
4734,Gemma 4 4B,run_1,Stochastic,897,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9975984692573548,Temporal,False,"He initially claims to be the Robber, then states he is a 'Pirate,' before finally admitting he was the Werewolf (127)."
14185,Gemma 4 31B,greedy_t0,Greedy,2289,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.99762624502182,Temporal,False,"The players' claims form a consistent narrative: Paul started as the Tanner, Mike was the Robber and stole Paul's card (becoming the Tanner), and Mitchell (the Troublemaker) then swapped Mike and Eric (the Insomniac)."
6615,Gemma 4 4B,run_3,Stochastic,1204,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9977219700813292,Temporal,False,"He initially claims to be the Robber, then pivots to claiming he was the sole Werewolf, and subsequently attempts to frame Caitlynn as the Werewolf."
12758,Gemma 4 31B,run_3,Stochastic,2093,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9977686405181884,Temporal,False,"He first claimed to be the Tanner [107], then retracted this to say he was a 'lonely nobody' [132], which is inconsistent with the behavior of a real Tanner who would want to be voted out."
11462,Gemma 4 31B,run_3,Stochastic,1919,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.9977715611457824,,False,"If Jacob (Drunk) swapped the Drunk card into the center and then Hunter (Troublemaker) swapped Jacob with Zack, Zack would end up with the Drunk card."
11095,Gemma 4 31B,run_2,Stochastic,1870,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.99785053730011,Temporal,False,"He first claimed to have seen Mike's card and confirmed Mike was the Robber (implying he was the Seer or Robber), then later claimed he was the Tanner, and finally pivoted to urging the group to vote for Alana."
10461,Gemma 4 31B,run_2,Stochastic,1783,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9978735446929932,Temporal,False,"He first claims to be the Seer who looked at two cards in the center [25], then later claims to be the Robber who switched cards with Dan [111], and then claims to be the Seer again [109]."
13056,Gemma 4 31B,greedy_t0,Greedy,2134,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9978981018066406,Temporal,False,"Jessica claims to be the Robber and says she robbed Kaelan, but then admits she 'forgot to look' at the card she stole."
9526,Gemma 4 31B,run_1,Stochastic,1655,4,then,then,accepted,Temporal.Asynchronous,Temporal,0.9979438185691832,Temporal,False,"Justin's claims are highly inconsistent, as he claims to be the Insomniac, then claims to have seen cards in the center (a Seer ability), then claims he was a Werewolf, and finally claims to be the Tanner, which is characteristic of a Werewolf attempting to confuse the group."
9255,Gemma 4 31B,run_1,Stochastic,1618,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9980242252349854,Temporal,False,"She first claims to be the Troublemaker (Line 45), then claims to have performed a Seer action by seeing a Troublemaker and a Werewolf in the center (Line 67), and finally attempts to conflate the two roles (Line 89)."
11348,Gemma 4 31B,run_2,Stochastic,1903,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.9980539083480836,Temporal,False,"James then attempts to reconcile this by suggesting Paul (the Troublemaker) switched him and Mitchell, despite Paul explicitly stating he switched Justin and James."
11580,Gemma 4 31B,run_3,Stochastic,1935,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9981447458267212,Temporal,False,"Kaelan claims he was the Robber and robbed Jessica, which would make him the Minion, but Kevin (the Troublemaker) then swapped Kaelan and Jessica, potentially returning the Minion role to Jessica."
5439,Gemma 4 4B,run_2,Stochastic,1013,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9981495141983032,Temporal,False,"He repeatedly shifts his claimed role—from Robber to Werewolf, and then attempting to frame Caitlynn as the Werewolf—which strongly suggests he is attempting to manipulate the narrative."
9653,Gemma 4 31B,run_1,Stochastic,1673,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9983514547348022,Temporal,False,"He claims to be the Robber (T[45]), then claims he was a Werewolf (T[73], T[117]), and then claims to have seen two Werewolves in the center, which is a Seer's ability (T[86])."
11061,Gemma 4 31B,run_2,Stochastic,1864,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9983896017074584,Temporal,False,"Justin's claims are highly contradictory: he first claims to be the Robber, then admits to being a Werewolf, and finally claims he saw two Werewolves in the center."
11101,Gemma 4 31B,run_2,Stochastic,1870,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.9984732270240784,Temporal,False,"This erratic behavior—switching from a role with information to a role that wants to die, and then trying to divert suspicion to a quiet player—is strongly indicative of a Werewolf attempting to deceive the group."
10686,Gemma 4 31B,run_2,Stochastic,1813,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9985700845718384,Temporal,False,"Julie's claims are highly contradictory; she first says she did nothing at night, then claims to be the Tanner, and finally claims she 'woke up and saw the tanner card.'"
7779,Gemma 4 4B,greedy_t0,Greedy,1395,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.998583436012268,Temporal,False,"He initially claims to be the Robber, then asserts he was the sole Werewolf, and later contradicts himself by claiming he saw the Robber card."
5313,Gemma 4 4B,run_2,Stochastic,992,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9986013770103456,Temporal,False,"James makes a highly suspicious claim that he was a Werewolf, and then asserts that Elliot switched with him, thereby becoming a Werewolf (209, 216)."
7328,Gemma 4 4B,run_3,Stochastic,1315,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9986304044723512,Temporal,False,He attempts to control the narrative by accusing others (Mike and Eric) and then quickly pivots to suggesting Paul be eliminated.
9180,Gemma 4 31B,run_1,Stochastic,1608,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.9986366629600524,Temporal,False,"If James was the Drunk and swapped with the center, or if Justin (as the Robber) stole the Drunk role from James and then swapped with the center, Justin is the most likely player to currently hold the Werewolf card."
3961,Gemma 4 4B,run_1,Stochastic,772,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9986423850059508,Temporal,False,"He initially claims to be a Villager, then claims to be the Tanner, and later admits to potentially being a Werewolf because of a Drunk role swap."
11655,Gemma 4 31B,run_3,Stochastic,1947,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9986568689346312,Temporal,False,"He then attempts to frame Elliot by claiming that Elliot, as the Robber, swapped cards with him, making Elliot the Werewolf."
9527,Gemma 4 31B,run_1,Stochastic,1655,4,then,then,accepted,Temporal.Asynchronous,Temporal,0.998796820640564,Temporal,False,"Justin's claims are highly inconsistent, as he claims to be the Insomniac, then claims to have seen cards in the center (a Seer ability), then claims he was a Werewolf, and finally claims to be the Tanner, which is characteristic of a Werewolf attempting to confuse the group."
8024,Gemma 4 4B,greedy_t0,Greedy,1433,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9988631010055542,Temporal,False,"He claims to be a Werewolf, then claims to be the Tanner, and later makes confusing statements about being the Drunk, all while denying drinking."
13900,Gemma 4 31B,greedy_t0,Greedy,2252,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9989438652992249,Temporal,False,"He first claims to be the Seer (by confirming Mike was the Robber), then claims to be the Tanner, and finally attempts to divert the vote toward Alana."
9139,Gemma 4 31B,run_1,Stochastic,1603,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.998969554901123,Temporal,False,"Mike claims to be the Seer and identifies Mitchell as the Werewolf, but then immediately claims to know that Caitlynn was the Drunk."
10655,Gemma 4 31B,run_2,Stochastic,1809,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9989842772483826,Temporal,False,"Meryl's claims are internally contradictory; she claims to be the Troublemaker but then states she saw the Troublemaker card in the center, which is impossible."
9822,Gemma 4 31B,run_1,Stochastic,1695,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9990420937538148,,False,"If Mike started as the Robber and stole from Mitchell (the Troublemaker), and then Mitchell (as the Troublemaker) swapped Mike and Alana (the Seer), the final roles would be Mike as the Seer, Alana as the Troublemaker, and Mitchell as the Robber."
12744,Gemma 4 31B,run_3,Stochastic,2091,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9990504384040833,Temporal,False,"He first claimed to be one of the 'Hunter/Insomniac' pair, then explicitly claimed to be the Hunter, and finally claimed to be a Mason."
6666,Gemma 4 4B,run_3,Stochastic,1211,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.99905663728714,Temporal,False,"Justin's role claims are highly inconsistent throughout the discussion, first claiming to be the Tanner, and then being suggested by Mike to be the Robber."
10207,Gemma 4 31B,run_2,Stochastic,1745,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9991694688796996,Temporal,False,"He first claims to be the Seer and states that a Werewolf is in the center (suggesting a 'no one' vote), but then suddenly pivots to claim he is the Minion and accuses Jessica of being the Werewolf."
11326,Gemma 4 31B,run_2,Stochastic,1900,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9991806149482728,Temporal,False,"They both initially claimed to be the Hunter, and then both suddenly claimed to be Masons, which is a strong indicator of bluffing by Team Werewolf (likely a Werewolf and a Minion)."
11120,Gemma 4 31B,run_2,Stochastic,1873,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9991901516914368,Temporal,False,"He claims to be the Troublemaker ([33]), then suggests he is the Seer ([36]), and in a short span of time, he asks Alana if she was the Tanner ([41]) while simultaneously claiming he thinks she is the Werewolf ([49])."
9952,Gemma 4 31B,run_1,Stochastic,1711,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9992214441299438,Temporal,False,"James claimed to be the Tanner at [107], but then immediately contradicted this by stating that voting him out would be a 'mistake' at [132]."
12980,Gemma 4 31B,greedy_t0,Greedy,2125,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9992220401763916,Temporal,False,"Kaelan's claims about his role are highly inconsistent; he first claims to be the Troublemaker, then the Robber, and then claims to be the Robber while describing the actions of a Troublemaker ('I troubled these two')."
6880,Gemma 4 4B,run_3,Stochastic,1247,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9992232322692872,Temporal,False,"She initially claimed to be the Robber, then claimed to become a Werewolf after a swap, and later suggested she might be the Tanner."
9686,Gemma 4 31B,run_1,Stochastic,1677,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.9992351531982422,Temporal,False,Mitchell then revealed he swapped Caitlynn and Alana.
10934,Gemma 4 31B,run_2,Stochastic,1848,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9992746710777284,Temporal,False,"Paul's claim to be the Seer is highly contradictory and erratic; he claims to have seen 'thee seer' and then claims to have seen 'two werewolves' (presumably in the center), which is an inconsistent narrative."
7909,Gemma 4 4B,greedy_t0,Greedy,1415,4,then,then,accepted,Temporal.Asynchronous,Temporal,0.9992893934249878,Temporal,False,This pattern of admitting to role manipulation and then attempting to deflect suspicion onto himself strongly suggests he is a Werewolf trying to survive the vote.
9722,Gemma 4 31B,run_1,Stochastic,1682,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9993365406990052,Temporal,False,"Mike's claims are highly contradictory; he claims to be the Troublemaker, then suggests he is the Seer (or identifies someone else as such), and simultaneously claims Alana is both the Insomniac and the Werewolf."
11198,Gemma 4 31B,run_2,Stochastic,1883,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.9993657469749452,Temporal,False,"Alana's behavior—claiming to be the Troublemaker, contradicting Mike's role, and then admitting she 'fell into a trap'—is consistent with a Minion attempting to protect the Werewolf by creating confusion and diverting suspicion."
9909,Gemma 4 31B,run_1,Stochastic,1705,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9993699193000792,Temporal,False,"Paul's behavior is highly suspicious; he aggressively frames James as the Tanner and then attempts to shift the vote to Justin without any evidence, stating only that he 'feels good' about the other players."
1256,Gemma 4 2B,run_2,Stochastic,239,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9993815422058104,Temporal,False,"James directly accuses Justin of being the Werewolf, but then shifts his suspicion onto Mitchell, and Alvin confirms Mitchell as the suspect."
5324,Gemma 4 4B,run_2,Stochastic,994,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9993914365768432,Temporal,False,"Sukeshi then specifically directs suspicion toward James, suggesting he is a target."
8939,Gemma 4 31B,run_1,Stochastic,1573,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9993958473205566,Temporal,False,"Justin claimed to be the Troublemaker but then contradicted himself by stating he didn't switch anyone, which is impossible for a Troublemaker."
9132,Gemma 4 31B,run_1,Stochastic,1602,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.9994016885757446,Temporal,False,"He then confusingly claims to be an Insomniac, a role that cannot be achieved through a Troublemaker swap between a Minion and a Werewolf."
9606,Gemma 4 31B,run_1,Stochastic,1667,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9994022846221924,Temporal,False,"Based on the claims, Katie (Robber) stole Ryan's (Troublemaker) card, and Ryan then swapped Katie and Brett."
9346,Gemma 4 31B,run_1,Stochastic,1629,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9994170665740968,Temporal,False,"Mike, who claimed to be the Revealer, initially confirmed she was a werewolf but then contradictorily claimed he was lying and that she was the Tanner."
12281,Gemma 4 31B,run_3,Stochastic,2031,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9994284510612488,Temporal,False,"Mitchell is the most suspicious player due to his contradictory claims; he first claimed to be the Drunk, then claimed to be the Troublemaker who swapped Justin and Paul, and finally admitted he lied about the swap."
10883,Gemma 4 31B,run_2,Stochastic,1840,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.9994340538978576,Temporal,False,"Mitchell, however, is highly inconsistent, claiming to be the Drunk, then the Troublemaker, and then admitting he lied about the Troublemaker's action."
13526,Gemma 4 31B,greedy_t0,Greedy,2202,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9994702935218812,Temporal,False,Mike's behavior is highly suspicious due to his contradictory claims about Meghan's role; he first identifies her as a Werewolf and then pivots to claiming she is the Tanner.
5163,Gemma 4 4B,run_2,Stochastic,967,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.9994788765907288,Temporal,False,"Crucially, Hunter then explicitly stated, 'I hate to tell you chief, but you're now the werewolf,' directly identifying Zack as the Werewolf."
5670,Gemma 4 4B,run_2,Stochastic,1050,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9995014667510986,Temporal,False,"He initially claims to be the Tanner, but then contradicts himself by stating he was actually a Werewolf, before finally settling on being the Robber."
4264,Gemma 4 4B,run_1,Stochastic,822,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9995194673538208,Temporal,False,"He initially claims to be the Robber, a Village role, but then shifts his story to claim he was the Werewolf, and later attempts to justify this change."
10998,Gemma 4 31B,run_2,Stochastic,1855,4,then,then,accepted,Temporal.Asynchronous,Temporal,0.9995239973068236,Temporal,False,"Furthermore, Mike's claims are highly contradictory, as he claims to be the Seer, then the Werewolf, and then claims to have seen a Werewolf in the center, making him the most likely candidate for elimination."
14089,Gemma 4 31B,greedy_t0,Greedy,2277,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9995259046554564,Temporal,False,"He first claims to be the Robber who robbed Paul (line 89), and then, when prompted by James, he agrees that he is the Troublemaker (line 105), despite the fact that he never previously made that claim."
5562,Gemma 4 4B,run_2,Stochastic,1033,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9995266199111938,Temporal,False,"He admits to having a card swap and then attempts to manipulate the group into voting for him, stating a '60% chance that I'm a bad dude.'"
9614,Gemma 4 31B,run_1,Stochastic,1668,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9995561242103576,Temporal,False,"Justin's behavior is highly erratic and contradictory; he claims to be the 'PI' (likely meaning Seer), repeatedly asks to be voted out (mimicking the Tanner), and then attempts to shift the vote toward Mitchell."
11996,Gemma 4 31B,run_3,Stochastic,1994,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.99960857629776,,False,"If Paul (Robber) stole the Troublemaker card from Justin and then swapped Justin (now Robber) with Mitchell (Werewolf), Justin would end the night as the Werewolf."
2251,Gemma 4 2B,run_3,Stochastic,439,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.999626636505127,Temporal,False,"The discussion heavily revolves around identifying the Werewolf and the Tanner, with Justin accusing Mitchell of being the Tanner and then implying Mitchell is the Werewolf."
13763,Gemma 4 31B,greedy_t0,Greedy,2233,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9996317625045776,Temporal,False,"He initially denied being a Werewolf, then claimed to be the Tanner, and finally claimed to be the Robber."
7522,Gemma 4 4B,greedy_t0,Greedy,1349,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.9996532201766968,Temporal,False,"Hunter then stated that Zack was 'now the werewolf,' which is a direct consequence of the Robber's ability if they swapped with a Werewolf."
10321,Gemma 4 31B,run_2,Stochastic,1762,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.9996635913848876,Temporal,False,"Justin (Troublemaker) then swapped two players; since both Paul and Justin subsequently suspect Laura, it is highly probable that Justin swapped the Werewolf card from Mitchell to Laura."
10476,Gemma 4 31B,run_2,Stochastic,1785,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9996930360794068,Temporal,False,"Mike's claims are inconsistent; he initially suggested he was the Insomniac and then pivoted to claiming he was a Villager, offering a weak excuse that he only said it to see if others would react."
13948,Gemma 4 31B,greedy_t0,Greedy,2258,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9996951818466188,Temporal,False,"Mike's claims to be the Seer/Copycat are contradictory and highly suspicious, as he first claims he didn't see a werewolf in the center and then changes his story."
3357,Gemma 4 2B,greedy_t0,Greedy,655,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.99972265958786,Temporal,False,"Justin aggressively claimed to have been the Werewolf and then suggested killing Mitchell, which suggests he might be attempting to deflect suspicion."
7504,Gemma 4 4B,greedy_t0,Greedy,1345,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.999723255634308,Temporal,False,"He initially claims to be a Villager, but later admits to being a Werewolf due to drinking, and then attempts to frame himself as the Tanner."
1639,Gemma 4 2B,run_2,Stochastic,318,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9997283816337584,Temporal,False,"However, Mitchell explicitly suggests Justin is the werewolf, and Justin himself claims to have seen a werewolf and then immediately pivots to claiming to be the Tanner."
6579,Gemma 4 4B,run_3,Stochastic,1199,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9997382760047911,Temporal,False,"He claimed to be the Seer and stated he saw the Werewolf, but then immediately pivoted and accused Alvin, which is a common tactic for a Werewolf attempting to deflect suspicion."
5934,Gemma 4 4B,run_2,Stochastic,1093,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9997527003288268,Temporal,False,"DeAndre is the most suspicious player because he immediately claimed to be a Werewolf (T22) and then attempted to frame Katie by claiming she received his Werewolf card (T50, T52)."
10263,Gemma 4 31B,run_2,Stochastic,1754,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9997536540031432,Temporal,False,"According to the game rules, the Robber swaps their card with another player's card and then looks at the new card; since there is only one Robber card in the game, it is logically impossible for the Robber to find the Robber card on another player."
10186,Gemma 4 31B,run_2,Stochastic,1742,4,then,then,accepted,Temporal.Asynchronous,Temporal,0.9997556805610656,Temporal,False,"Sean's behavior was inconsistent, as he claimed to be the Tanner and then later claimed to be a Villager, increasing suspicion."
8499,Gemma 4 4B,greedy_t0,Greedy,1509,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9997602105140686,Temporal,False,"However, Paul made a direct claim of being a Werewolf early in the discussion (40) and then attempted to retract that claim later (73, 133)."
8856,Gemma 4 31B,run_1,Stochastic,1563,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9997887015342712,Temporal,False,"He states that when he robbed Jessica, he saw the Robber card; however, the Robber swaps their own card with another player's and then looks at the new card."
11295,Gemma 4 31B,run_2,Stochastic,1896,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.999811351299286,Temporal,False,"Paul claims James is the Tanner and then inconsistently suggests Justin is the only possible Werewolf, despite claiming he only looked at James."
5253,Gemma 4 4B,run_2,Stochastic,981,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9998416900634766,Temporal,False,"Daniel, claiming to be the Seer, explicitly stated that he saw a Werewolf and then directly accused Jessica of being the Werewolf."
8290,Gemma 4 4B,greedy_t0,Greedy,1475,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9998561143875122,Temporal,False,"He then attempted to steer the vote toward Katie, claiming she possessed his Werewolf card (50), which suggests he is trying to manipulate the outcome."
9008,Gemma 4 31B,run_1,Stochastic,1585,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.999863624572754,Temporal,False,"Justin's behavior is highly suspicious; he claimed to be the Seer only after Mitchell had already made that claim, and then asserted that he saw a Werewolf in the center."
7907,Gemma 4 4B,greedy_t0,Greedy,1415,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.9998890161514282,Temporal,False,"Furthermore, he actively discussed the mechanics of how he might have acquired a Werewolf role and then preemptively suggested he had a high probability of being a 'bad dude.'"
12112,Gemma 4 31B,run_3,Stochastic,2007,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.9998916387557985,Temporal,False,"Justin then claimed to be the Werewolf while simultaneously calling Caitlynn the Tanner, a manipulative move likely intended to divert suspicion or confuse the village."
12523,Gemma 4 31B,run_3,Stochastic,2063,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.999896764755249,Temporal,False,"He then attempted to divert the group's attention by urging them to 'vote left' and explicitly stating, 'Just don't vote for me, that's for sure' ([161])."
9239,Gemma 4 31B,run_1,Stochastic,1616,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9999018907546996,Temporal,False,"However, he then contradicts himself by claiming he knows at least one other player is lying, while simultaneously suggesting that the group should vote in a way that ensures no one is eliminated."
9868,Gemma 4 31B,run_1,Stochastic,1700,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.9999022483825684,Temporal,False,"Mike's behavior is highly suspicious, as he first claims to be the Troublemaker and then switches his claim to the Tanner, a common bluff used by Werewolves to avoid being voted out."
4068,Gemma 4 4B,run_1,Stochastic,790,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9999197721481324,Temporal,False,"Daniel, claiming to be the Seer, explicitly stated in the transcript that he saw a Werewolf and then named Jessica as the Werewolf."
4018,Gemma 4 4B,run_1,Stochastic,781,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.99994957447052,Temporal,False,"He claimed to have been the Robber and then swapped to the Insomniac, and subsequently claimed knowledge of Clint's previous role."
8773,Gemma 4 31B,run_1,Stochastic,1552,5,then,then,accepted,Temporal.Asynchronous,Temporal,0.9999619722366332,Temporal,False,"Since Jessica (the starting Minion) reported seeing no Werewolf, the Werewolf card must have been in the center, which Daniel then swapped into his hand."
13425,Gemma 4 31B,greedy_t0,Greedy,2188,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9999688863754272,Temporal,False,"Furthermore, Paul claimed to have information but did not specify a role, and then aggressively accused both other players of being werewolves, a common strategy for Werewolves to divert suspicion."
12585,Gemma 4 31B,run_3,Stochastic,2070,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.999970316886902,Temporal,False,"According to Mike's explanation, Mitchell (the Robber) robbed Justin, and then Mike switched Justin (who now held the Robber card) with Paul (the Seer)."
13686,Gemma 4 31B,greedy_t0,Greedy,2223,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.999988317489624,Temporal,False,"Paul then swapped the Seer card for a card in the center, and since Mitchell confirmed a Werewolf was in the center, Paul is the only player who could have ended the night as a Werewolf."
