occurrence_id,model,game_id,session_name,run_label,run_number,decoding_group,justification_id,sentence_id,sentence_text,candidate_surface,connective_surface,char_spans,start,end,n_char_spans,is_discontinuous,is_connective,raw_sense,top_level,confidence,relation_type
8915,Gemma 4 31B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game4,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,run_2,2,Stochastic,1516,3,"Since James explicitly claims to be the Tanner, it is highly probable that Paul and Mitchell are the Werewolves, and voting for either of them should result in a Village win.",for,for,319-322,319,322,1,False,False,NoSense,,1.0,Explicit
8916,Gemma 4 31B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game5,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,run_2,2,Stochastic,1517,1,Justin is the most suspicious player because he provided inconsistent role claims throughout the discussion.,because,because,37-44,37,44,1,False,True,Contingency.Cause,Contingency,0.9996689558029175,Explicit
8917,Gemma 4 31B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game5,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,run_2,2,Stochastic,1517,2,"He initially claimed to be the Hunter (lines 99, 101) but later changed his claim to be a Mason (line 151).",but,but,163-166,163,166,1,False,False,NoSense,,0.9664337038993835,Explicit
8918,Gemma 4 31B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game5,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,run_2,2,Stochastic,1517,2,"He initially claimed to be the Hunter (lines 99, 101) but later changed his claim to be a Mason (line 151).",later,later,167-172,167,172,1,False,True,Temporal.Asynchronous,Temporal,0.9991326928138733,Explicit
8919,Gemma 4 31B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game5,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,run_2,2,Stochastic,1517,3,This type of contradiction is a common sign of a Werewolf attempting to bluff or adapt their story to avoid detection.,or,or,295-297,295,297,1,False,False,NoSense,,0.9999998807907104,Explicit
8920,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game1,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1518,1,Paul claims to be the Troublemaker and states he swapped Justin and Laura.,and,and,35-38,35,38,1,False,False,NoSense,,0.8515852689743042,Explicit
8921,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game1,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1518,1,Paul claims to be the Troublemaker and states he swapped Justin and Laura.,and,and,64-67,64,67,1,False,False,NoSense,,0.9999996423721313,Explicit
8922,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game1,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1518,3,"If Paul's claim is true, then Laura is now the Werewolf.",if then,If then,133-135;158-162,133,162,2,True,False,NoSense,,0.49680423736572266,Explicit
8923,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game1,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1518,3,"If Paul's claim is true, then Laura is now the Werewolf.",if,If,133-135,133,135,1,False,True,Contingency.Condition,Contingency,0.5138232111930847,Explicit
8924,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game1,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1518,3,"If Paul's claim is true, then Laura is now the Werewolf.",then,then,158-162,158,162,1,False,False,NoSense,,0.9098511338233948,Explicit
8925,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game1,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1518,4,"While Justin's claims are contradictory (initially claiming to be the Seer), the combined testimony of Paul and Justin points to Laura as the current Werewolf.",while,While,190-195,190,195,1,False,True,Comparison.Contrast,Comparison,0.8081688284873962,Explicit
8926,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game1,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1518,4,"While Justin's claims are contradictory (initially claiming to be the Seer), the combined testimony of Paul and Justin points to Laura as the current Werewolf.",and,and,298-301,298,301,1,False,False,NoSense,,0.9999996423721313,Explicit
8927,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game1,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1518,4,"While Justin's claims are contradictory (initially claiming to be the Seer), the combined testimony of Paul and Justin points to Laura as the current Werewolf.",as,as,325-327,325,327,1,False,False,NoSense,,1.0,Explicit
8928,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game2,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1519,1,Laura claims to be the Troublemaker and says she swapped Justin and Paul.,and,and,36-39,36,39,1,False,False,NoSense,,0.8838497400283813,Explicit
8929,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game2,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1519,1,Laura claims to be the Troublemaker and says she swapped Justin and Paul.,and,and,64-67,64,67,1,False,False,NoSense,,0.9999998807907104,Explicit
8930,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game2,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1519,3,"James also claimed to be the Tanner but then changed his story to being a Villager, which is highly suspicious.",also,also,164-168,164,168,1,False,True,Expansion.Conjunction,Expansion,0.9903476238250732,Explicit
8931,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game2,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1519,3,"James also claimed to be the Tanner but then changed his story to being a Villager, which is highly suspicious.",but,but,194-197,194,197,1,False,False,NoSense,,0.9078649878501892,Explicit
8932,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game2,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1519,3,"James also claimed to be the Tanner but then changed his story to being a Villager, which is highly suspicious.",then,then,198-202,198,202,1,False,True,Temporal.Asynchronous,Temporal,0.9997943043708801,Explicit
8933,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game2,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1519,4,"Mitchell, claiming to be the Seer, also identifies James as a likely Werewolf.",also,also,305-309,305,309,1,False,True,Expansion.Conjunction,Expansion,0.9860422015190125,Explicit
8934,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game2,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1519,4,"Mitchell, claiming to be the Seer, also identifies James as a likely Werewolf.",as,as,327-329,327,329,1,False,False,NoSense,,0.9999992847442627,Explicit
8935,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game3,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1520,1,"Paul, James, and Mitchell have all claimed roles (Troublemaker, Robber, and Insomniac respectively) that generally align with each other's stories, despite some confusion during the discussion.",and,and,13-16,13,16,1,False,False,NoSense,,0.9999241828918457,Explicit
8936,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game3,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1520,1,"Paul, James, and Mitchell have all claimed roles (Troublemaker, Robber, and Insomniac respectively) that generally align with each other's stories, despite some confusion during the discussion.",and,and,72-75,72,75,1,False,False,NoSense,,1.0,Explicit
8937,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game3,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1520,3,"Laura is the only player who has not claimed a role and has remained largely silent, which is characteristic of a Werewolf attempting to avoid detection.",and,and,331-334,331,334,1,False,False,NoSense,,0.9998156428337097,Explicit
8938,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game3,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1520,4,"Therefore, Laura is the most likely Werewolf.",therefore,Therefore,433-442,433,442,1,False,True,Contingency.Cause,Contingency,0.9980810880661011,Explicit
8939,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game4,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1521,1,Laura claims to be the Seer and identifies Paul as a werewolf.,and,and,28-31,28,31,1,False,False,NoSense,,0.9989583492279053,Explicit
8940,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game4,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1521,1,Laura claims to be the Seer and identifies Paul as a werewolf.,as,as,48-50,48,50,1,False,False,NoSense,,1.0,Explicit
8941,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game4,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1521,2,"Paul's claims are inconsistent, as he first claims to be the Robber and then later claims to be the Hunter.",as,as,95-97,95,97,1,False,True,Contingency.Cause,Contingency,0.8536844253540039,Explicit
8942,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game4,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1521,2,"Paul's claims are inconsistent, as he first claims to be the Robber and then later claims to be the Hunter.",and,and,131-134,131,134,1,False,False,NoSense,,0.9923875331878662,Explicit
8943,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game4,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1521,2,"Paul's claims are inconsistent, as he first claims to be the Robber and then later claims to be the Hunter.",then,then,135-139,135,139,1,False,True,Temporal.Asynchronous,Temporal,0.9961483478546143,Explicit
8944,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game4,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1521,2,"Paul's claims are inconsistent, as he first claims to be the Robber and then later claims to be the Hunter.",later,later,140-145,140,145,1,False,True,Temporal.Asynchronous,Temporal,0.9872739315032959,Explicit
8945,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game4,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1521,3,"Additionally, both Justin and Mitchell express suspicion toward Paul, and Paul's defensive behavior suggests he is trying to avoid elimination, which is typical for a Werewolf rather than a Tanner.",additionally,Additionally,171-183,171,183,1,False,True,Expansion.Conjunction,Expansion,0.997798502445221,Explicit
8946,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game4,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1521,3,"Additionally, both Justin and Mitchell express suspicion toward Paul, and Paul's defensive behavior suggests he is trying to avoid elimination, which is typical for a Werewolf rather than a Tanner.",and,and,197-200,197,200,1,False,False,NoSense,,0.9999507665634155,Explicit
8947,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game4,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1521,3,"Additionally, both Justin and Mitchell express suspicion toward Paul, and Paul's defensive behavior suggests he is trying to avoid elimination, which is typical for a Werewolf rather than a Tanner.",and,and,241-244,241,244,1,False,True,Expansion.Conjunction,Expansion,0.9907570481300354,Explicit
8948,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game4,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1521,3,"Additionally, both Justin and Mitchell express suspicion toward Paul, and Paul's defensive behavior suggests he is trying to avoid elimination, which is typical for a Werewolf rather than a Tanner.",for,for,332-335,332,335,1,False,False,NoSense,,1.0,Explicit
8949,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game4,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1521,3,"Additionally, both Justin and Mitchell express suspicion toward Paul, and Paul's defensive behavior suggests he is trying to avoid elimination, which is typical for a Werewolf rather than a Tanner.",rather,rather,347-353,347,353,1,False,False,NoSense,,1.0,Explicit
8950,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game5,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1522,2,"Multiple players, including Justin, Paul, and Mitchell, expressed their intention to vote for her based on the discussion.",and,and,129-132,129,132,1,False,False,NoSense,,0.9999951124191284,Explicit
8951,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game5,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1522,2,"Multiple players, including Justin, Paul, and Mitchell, expressed their intention to vote for her based on the discussion.",for,for,177-180,177,180,1,False,False,NoSense,,1.0,Explicit
8952,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game5,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,run_2,2,Stochastic,1522,3,"Despite her initial claim of being the Troublemaker, her admission makes her the most certain target for Team Village.",for,for,311-314,311,314,1,False,False,NoSense,,1.0,Explicit
8953,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game1,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1523,1,Justin openly admitted to being the Werewolf and stated he saw the Insomniac in the center.,and,and,45-48,45,48,1,False,False,NoSense,,0.9695788621902466,Explicit
8954,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game1,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1523,2,"Mitchell, claiming to be the Seer, saw a Werewolf and the Tanner in the center, which implies there were two Werewolves in the game and one remains among the players.",and,and,142-145,142,145,1,False,False,NoSense,,0.9999980926513672,Explicit
8955,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game1,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1523,2,"Mitchell, claiming to be the Seer, saw a Werewolf and the Tanner in the center, which implies there were two Werewolves in the game and one remains among the players.",and,and,224-227,224,227,1,False,True,Expansion.Conjunction,Expansion,0.987128734588623,Explicit
8956,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game1,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1523,3,"Since Paul (Troublemaker) and Eric (Robber) both indicated they did not swap Justin's card, Justin is the most likely Werewolf.",since,Since,259-264,259,264,1,False,True,Contingency.Cause,Contingency,0.9171754717826843,Explicit
8957,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game1,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1523,3,"Since Paul (Troublemaker) and Eric (Robber) both indicated they did not swap Justin's card, Justin is the most likely Werewolf.",and,and,285-288,285,288,1,False,False,NoSense,,0.9999961853027344,Explicit
8958,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game2,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1524,1,"Mike claims to have been the Robber and stole from Paul, stating that Paul was the Werewolf.",and,and,36-39,36,39,1,False,False,NoSense,,0.9999995231628418,Explicit
8959,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game2,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1524,2,"However, Paul claims he was the Tanner.",however,However,93-100,93,100,1,False,True,Comparison.Contrast,Comparison,0.7528731226921082,Explicit
8960,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game2,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1524,3,"If Paul was the Tanner and Mike stole his card, Mike became the Tanner.",if,If,133-135,133,135,1,False,True,Contingency.Condition,Contingency,0.9212100505828857,Explicit
8961,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game2,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1524,3,"If Paul was the Tanner and Mike stole his card, Mike became the Tanner.",and,and,156-159,156,159,1,False,True,Expansion.Conjunction,Expansion,0.894646406173706,Explicit
8962,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game2,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1524,4,But Mike also explicitly admits to being the Werewolf during the discussion.,but,But,205-208,205,208,1,False,True,Comparison.Contrast,Comparison,0.8087531328201294,Explicit
8963,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game2,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1524,4,But Mike also explicitly admits to being the Werewolf during the discussion.,also,also,214-218,214,218,1,False,True,Expansion.Conjunction,Expansion,0.9996883869171143,Explicit
8964,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game2,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1524,5,"Given the conflicting claims and Mike's admission, he is the most suspicious player.",and,and,311-314,311,314,1,False,False,NoSense,,0.9999985694885254,Explicit
8965,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game3,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1525,1,"Paul explicitly admitted to being the Werewolf, although he claimed he was switched with Justin.",although,although,48-56,48,56,1,False,True,Comparison.Concession,Comparison,0.4849708080291748,Explicit
8966,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game3,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1525,2,"Eric, claiming to be the Troublemaker, stated he switched Justin and Mitchell, which would mean Paul was not switched and remains the Werewolf.",and,and,162-165,162,165,1,False,False,NoSense,,0.9999997615814209,Explicit
8967,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game3,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1525,2,"Eric, claiming to be the Troublemaker, stated he switched Justin and Mitchell, which would mean Paul was not switched and remains the Werewolf.",and,and,215-218,215,218,1,False,False,NoSense,,0.9999550580978394,Explicit
8968,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game3,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1525,3,"While Paul's quick admission could suggest he is the Tanner, the most direct evidence points to him as the Werewolf.",while,While,241-246,241,246,1,False,True,Comparison.Contrast,Comparison,0.7963406443595886,Explicit
8969,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game3,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1525,3,"While Paul's quick admission could suggest he is the Tanner, the most direct evidence points to him as the Werewolf.",as,as,341-343,341,343,1,False,False,NoSense,,1.0,Explicit
8970,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game4,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1526,1,"Justin's claims are highly inconsistent; he claims to be the Seer, then the Robber, and claims he saw Paul as the Tanner.",then,then,67-71,67,71,1,False,False,NoSense,,0.6506444811820984,Explicit
8971,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game4,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1526,1,"Justin's claims are highly inconsistent; he claims to be the Seer, then the Robber, and claims he saw Paul as the Tanner.",and,and,84-87,84,87,1,False,False,NoSense,,0.9839196801185608,Explicit
8972,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game4,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1526,1,"Justin's claims are highly inconsistent; he claims to be the Seer, then the Robber, and claims he saw Paul as the Tanner.",as,as,107-109,107,109,1,False,False,NoSense,,0.9999997615814209,Explicit
8973,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game4,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1526,2,"However, Eric explicitly claims to have been the Tanner, which suggests Justin is lying.",however,However,122-129,122,129,1,False,True,Comparison.Contrast,Comparison,0.7848898768424988,Explicit
8974,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game4,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1526,3,"Furthermore, Mitchell admits to being a Werewolf, and Mike claims to have swapped Justin and Mitchell, which would make Justin the current Werewolf.",furthermore,Furthermore,211-222,211,222,1,False,True,Expansion.Conjunction,Expansion,0.9900609254837036,Explicit
8975,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game4,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1526,3,"Furthermore, Mitchell admits to being a Werewolf, and Mike claims to have swapped Justin and Mitchell, which would make Justin the current Werewolf.",and,and,261-264,261,264,1,False,True,Expansion.Conjunction,Expansion,0.9235122203826904,Explicit
8976,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game4,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,run_2,2,Stochastic,1526,3,"Furthermore, Mitchell admits to being a Werewolf, and Mike claims to have swapped Justin and Mitchell, which would make Justin the current Werewolf.",and,and,300-303,300,303,1,False,False,NoSense,,0.9999998807907104,Explicit
8977,Gemma 4 31B,Ego4D / 0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0 / Game1,0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0,run_3,3,Stochastic,1527,2,"While she later claimed her card was moved by the Troublemaker to divert suspicion, there is no concrete evidence of a swap involving the Werewolf card.",while,While,75-80,75,80,1,False,True,Comparison.Contrast,Comparison,0.7357262969017029,Explicit
8978,Gemma 4 31B,Ego4D / 0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0 / Game1,0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0,run_3,3,Stochastic,1527,2,"While she later claimed her card was moved by the Troublemaker to divert suspicion, there is no concrete evidence of a swap involving the Werewolf card.",later,later,85-90,85,90,1,False,True,Temporal.Asynchronous,Temporal,0.9959927201271057,Explicit
8979,Gemma 4 31B,Ego4D / 0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0 / Game1,0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0,run_3,3,Stochastic,1527,3,"Brent and Sebastian's claims as Seer and Robber are consistent with each other, leaving Erin as the most likely Werewolf.",and,and,234-237,234,237,1,False,False,NoSense,,0.9998942613601685,Explicit
8980,Gemma 4 31B,Ego4D / 0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0 / Game1,0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0,run_3,3,Stochastic,1527,3,"Brent and Sebastian's claims as Seer and Robber are consistent with each other, leaving Erin as the most likely Werewolf.",as,as,257-259,257,259,1,False,False,NoSense,,1.0,Explicit
8981,Gemma 4 31B,Ego4D / 0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0 / Game1,0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0,run_3,3,Stochastic,1527,3,"Brent and Sebastian's claims as Seer and Robber are consistent with each other, leaving Erin as the most likely Werewolf.",and,and,265-268,265,268,1,False,False,NoSense,,0.9999998807907104,Explicit
