justification_id,model,game_id,run_label,run_number,decoding_group,marker,category,matched_text,start,end,component_variant,gap_tokens,sentence,match_type,sentence_id,sentence_text
2062,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game4,run_3,3,Stochastic,without,Contingency,without,289,296,,0,,contiguous,2,"Mitchell also strongly supports voting for Caitlynn, and Caitlynn remains passive throughout the discussion without providing a strong role claim or defense."
2062,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game4,run_3,3,Stochastic,or,Expansion,or,327,329,,0,,contiguous,2,"Mitchell also strongly supports voting for Caitlynn, and Caitlynn remains passive throughout the discussion without providing a strong role claim or defense."
2062,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game4,run_3,3,Stochastic,given,Contingency,Given,339,344,,0,,contiguous,3,"Given the consensus between Alana and Mitchell and the Seer's identification, Caitlynn is the most likely candidate for the werewolf."
2062,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game4,run_3,3,Stochastic,and,Expansion,and,373,376,,0,,contiguous,3,"Given the consensus between Alana and Mitchell and the Seer's identification, Caitlynn is the most likely candidate for the werewolf."
2062,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game4,run_3,3,Stochastic,and,Expansion,and,386,389,,0,,contiguous,3,"Given the consensus between Alana and Mitchell and the Seer's identification, Caitlynn is the most likely candidate for the werewolf."
2062,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game4,run_3,3,Stochastic,for,Contingency,for,455,458,,0,,contiguous,3,"Given the consensus between Alana and Mitchell and the Seer's identification, Caitlynn is the most likely candidate for the werewolf."
2063,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game1,run_3,3,Stochastic,despite,Comparison,despite,85,92,,0,,contiguous,1,"Mitchell explicitly claimed to be the Werewolf multiple times ([123], [136], [151]), despite earlier contradictory claims of being the Tanner and Seer."
2063,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game1,run_3,3,Stochastic,earlier,Temporal,earlier,93,100,,0,,contiguous,1,"Mitchell explicitly claimed to be the Werewolf multiple times ([123], [136], [151]), despite earlier contradictory claims of being the Tanner and Seer."
2063,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game1,run_3,3,Stochastic,and,Expansion,and,142,145,,0,,contiguous,1,"Mitchell explicitly claimed to be the Werewolf multiple times ([123], [136], [151]), despite earlier contradictory claims of being the Tanner and Seer."
2063,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game1,run_3,3,Stochastic,then,Temporal,then,155,159,,0,,contiguous,2,"He then attempted to divert the group's attention by urging them to 'vote left' and explicitly stating, 'Just don't vote for me, that's for sure' ([161])."
2063,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game1,run_3,3,Stochastic,and,Expansion,and,232,235,,0,,contiguous,2,"He then attempted to divert the group's attention by urging them to 'vote left' and explicitly stating, 'Just don't vote for me, that's for sure' ([161])."
2063,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game1,run_3,3,Stochastic,for,Contingency,for,273,276,,0,,contiguous,2,"He then attempted to divert the group's attention by urging them to 'vote left' and explicitly stating, 'Just don't vote for me, that's for sure' ([161])."
2063,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game1,run_3,3,Stochastic,for,Contingency,for,288,291,,0,,contiguous,2,"He then attempted to divert the group's attention by urging them to 'vote left' and explicitly stating, 'Just don't vote for me, that's for sure' ([161])."
2063,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game1,run_3,3,Stochastic,while,Comparison,while,342,347,,0,,contiguous,3,This pattern of admitting the role while simultaneously trying to avoid the vote is highly indicative of a Werewolf attempting to survive.
2063,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game1,run_3,3,Stochastic,simultaneously,Temporal,simultaneously,348,362,,0,,contiguous,3,This pattern of admitting the role while simultaneously trying to avoid the vote is highly indicative of a Werewolf attempting to survive.
2064,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game4,run_3,3,Stochastic,and,Expansion,and,35,38,,0,,contiguous,1,Mike claims to be the Troublemaker and states he swapped Alana and Matt.
2064,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game4,run_3,3,Stochastic,and,Expansion,and,63,66,,0,,contiguous,1,Mike claims to be the Troublemaker and states he swapped Alana and Matt.
2064,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game4,run_3,3,Stochastic,as,Temporal,as,100,102,,0,,contiguous,2,"Alana confirms she started as the Tanner and is now the Insomniac, which implies Matt started as the Insomniac and is now the Tanner."
2064,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game4,run_3,3,Stochastic,and,Expansion,and,114,117,,0,,contiguous,2,"Alana confirms she started as the Tanner and is now the Insomniac, which implies Matt started as the Insomniac and is now the Tanner."
2064,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game4,run_3,3,Stochastic,as,Temporal,as,167,169,,0,,contiguous,2,"Alana confirms she started as the Tanner and is now the Insomniac, which implies Matt started as the Insomniac and is now the Tanner."
2064,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game4,run_3,3,Stochastic,and,Expansion,and,184,187,,0,,contiguous,2,"Alana confirms she started as the Tanner and is now the Insomniac, which implies Matt started as the Insomniac and is now the Tanner."
2064,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game4,run_3,3,Stochastic,as,Temporal,as,295,297,,0,,contiguous,4,"This leaves Mitchell as the only player who could be the Werewolf, and he further draws suspicion by jokingly suggesting the group vote for him."
2064,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game4,run_3,3,Stochastic,and,Expansion,and,341,344,,0,,contiguous,4,"This leaves Mitchell as the only player who could be the Werewolf, and he further draws suspicion by jokingly suggesting the group vote for him."
2064,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game4,run_3,3,Stochastic,further,Expansion,further,348,355,,0,,contiguous,4,"This leaves Mitchell as the only player who could be the Werewolf, and he further draws suspicion by jokingly suggesting the group vote for him."
2064,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game4,run_3,3,Stochastic,for,Contingency,for,410,413,,0,,contiguous,4,"This leaves Mitchell as the only player who could be the Werewolf, and he further draws suspicion by jokingly suggesting the group vote for him."
2065,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019 / Game2,run_3,3,Stochastic,and,Expansion,and,91,94,,0,,contiguous,1,"Mike repeatedly admits to being the Werewolf ('I was the werewolf' in [100], [114], [127], and [136]), which is a strong indicator of his role, even if he attempts to divert the vote toward Caitlynn."
2065,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019 / Game2,run_3,3,Stochastic,even if,Comparison,even if,144,151,,0,,contiguous,1,"Mike repeatedly admits to being the Werewolf ('I was the werewolf' in [100], [114], [127], and [136]), which is a strong indicator of his role, even if he attempts to divert the vote toward Caitlynn."
2065,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019 / Game2,run_3,3,Stochastic,specifically,Expansion,specifically,221,233,,0,,contiguous,2,"Caitlynn's behavior, specifically her statement 'Sure, kill me' [118], is highly characteristic of the Tanner, who wants to be eliminated."
2065,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019 / Game2,run_3,3,Stochastic,with,Contingency,with,405,409,,0,,contiguous,3,"Mike's strategy of pushing the vote toward Caitlynn is consistent with a Werewolf attempting to trick the Village into voting for the Tanner, which would result in a win for Team Werewolf."
2065,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019 / Game2,run_3,3,Stochastic,for,Contingency,for,465,468,,0,,contiguous,3,"Mike's strategy of pushing the vote toward Caitlynn is consistent with a Werewolf attempting to trick the Village into voting for the Tanner, which would result in a win for Team Werewolf."
2065,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019 / Game2,run_3,3,Stochastic,for,Contingency,for,509,512,,0,,contiguous,3,"Mike's strategy of pushing the vote toward Caitlynn is consistent with a Werewolf attempting to trick the Village into voting for the Tanner, which would result in a win for Team Werewolf."
2065,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019 / Game2,run_3,3,Stochastic,therefore,Contingency,Therefore,528,537,,0,,contiguous,4,"Therefore, Mike is the most likely Werewolf."
2066,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019 / Game3,run_3,3,Stochastic,and,Expansion,and,98,101,,0,,contiguous,1,"Mike's claims are highly contradictory; he first claims to be the Troublemaker who swapped Meghan and Caitlynn, but later explicitly states, 'I was a regular werewolf.'"
2066,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019 / Game3,run_3,3,Stochastic,but,Comparison,but,112,115,,0,,contiguous,1,"Mike's claims are highly contradictory; he first claims to be the Troublemaker who swapped Meghan and Caitlynn, but later explicitly states, 'I was a regular werewolf.'"
2066,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019 / Game3,run_3,3,Stochastic,later,Temporal,later,116,121,,0,,contiguous,1,"Mike's claims are highly contradictory; he first claims to be the Troublemaker who swapped Meghan and Caitlynn, but later explicitly states, 'I was a regular werewolf.'"
2066,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019 / Game3,run_3,3,Stochastic,as,Temporal,as,264,266,,0,,contiguous,2,"Justin attempts to support Mike's initial Troublemaker claim, suggesting they are coordinating as Team Werewolf (Werewolf and Minion)."
2066,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019 / Game3,run_3,3,Stochastic,and,Expansion,and,291,294,,0,,contiguous,2,"Justin attempts to support Mike's initial Troublemaker claim, suggesting they are coordinating as Team Werewolf (Werewolf and Minion)."
2066,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019 / Game3,run_3,3,Stochastic,while,Comparison,While,304,309,,0,,contiguous,3,"While Caitlynn and Meghan provide conflicting information about the center cards, Mike's direct admission of being a Werewolf is the strongest evidence for Team Village to act upon."
2066,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019 / Game3,run_3,3,Stochastic,and,Expansion,and,319,322,,0,,contiguous,3,"While Caitlynn and Meghan provide conflicting information about the center cards, Mike's direct admission of being a Werewolf is the strongest evidence for Team Village to act upon."
2066,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019 / Game3,run_3,3,Stochastic,for,Contingency,for,456,459,,0,,contiguous,3,"While Caitlynn and Meghan provide conflicting information about the center cards, Mike's direct admission of being a Werewolf is the strongest evidence for Team Village to act upon."
2066,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019 / Game3,run_3,3,Stochastic,upon,Temporal,upon,480,484,,0,,contiguous,3,"While Caitlynn and Meghan provide conflicting information about the center cards, Mike's direct admission of being a Werewolf is the strongest evidence for Team Village to act upon."
2067,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game1,run_3,3,Stochastic,for,Contingency,for,124,127,,0,,contiguous,1,"Mike is highly suspicious due to his contradictory statements about seeing a werewolf in the center, which is a common tell for a Werewolf."
2067,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game1,run_3,3,Stochastic,and,Expansion,and,177,180,,0,,contiguous,2,Justin claims to be the Troublemaker and states that he swapped Mike with Paul.
2067,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game1,run_3,3,Stochastic,with,Contingency,with,209,213,,0,,contiguous,2,Justin claims to be the Troublemaker and states that he swapped Mike with Paul.
2067,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game1,run_3,3,Stochastic,if then,Contingency,If ... then,220,276,if ... then,9,"If Mike was the Werewolf and was swapped with Paul, then Paul is now the Werewolf.",discontinuous,3,"If Mike was the Werewolf and was swapped with Paul, then Paul is now the Werewolf."
2067,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game1,run_3,3,Stochastic,and,Expansion,and,245,248,,0,,contiguous,3,"If Mike was the Werewolf and was swapped with Paul, then Paul is now the Werewolf."
2067,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game1,run_3,3,Stochastic,with,Contingency,with,261,265,,0,,contiguous,3,"If Mike was the Werewolf and was swapped with Paul, then Paul is now the Werewolf."
2067,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game1,run_3,3,Stochastic,despite,Comparison,Despite,303,310,,0,,contiguous,4,"Despite Paul's Tanner-like behavior in asking to be voted out, the internal logic provided by Justin's claimed swap makes Paul the most likely target for Team Village to win."
2067,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game1,run_3,3,Stochastic,for,Contingency,for,453,456,,0,,contiguous,4,"Despite Paul's Tanner-like behavior in asking to be voted out, the internal logic provided by Justin's claimed swap makes Paul the most likely target for Team Village to win."
2068,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game3,run_3,3,Stochastic,and,Expansion,and,5,8,,0,,contiguous,1,"Paul and Justin both claim to be the Troublemaker, but Mike (the Robber) robbed Justin and subsequently supports Justin's claim, suggesting Paul is lying."
2068,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game3,run_3,3,Stochastic,but,Comparison,but,51,54,,0,,contiguous,1,"Paul and Justin both claim to be the Troublemaker, but Mike (the Robber) robbed Justin and subsequently supports Justin's claim, suggesting Paul is lying."
2068,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game3,run_3,3,Stochastic,and,Expansion,and,87,90,,0,,contiguous,1,"Paul and Justin both claim to be the Troublemaker, but Mike (the Robber) robbed Justin and subsequently supports Justin's claim, suggesting Paul is lying."
2068,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game3,run_3,3,Stochastic,as,Temporal,as,182,184,,0,,contiguous,2,"Mitchell admits he started as a Werewolf, and if Justin (the Troublemaker) swapped Paul and Mitchell, Paul would now be the Werewolf."
2068,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game3,run_3,3,Stochastic,and,Expansion,and,197,200,,0,,contiguous,2,"Mitchell admits he started as a Werewolf, and if Justin (the Troublemaker) swapped Paul and Mitchell, Paul would now be the Werewolf."
2068,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game3,run_3,3,Stochastic,if,Contingency,if,201,203,,0,,contiguous,2,"Mitchell admits he started as a Werewolf, and if Justin (the Troublemaker) swapped Paul and Mitchell, Paul would now be the Werewolf."
2068,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game3,run_3,3,Stochastic,and,Expansion,and,243,246,,0,,contiguous,2,"Mitchell admits he started as a Werewolf, and if Justin (the Troublemaker) swapped Paul and Mitchell, Paul would now be the Werewolf."
2068,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game3,run_3,3,Stochastic,further,Expansion,further,334,341,,0,,contiguous,3,Paul's attempt to divert votes toward Justin further suggests he is hiding his current role as the Werewolf.
2068,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game3,run_3,3,Stochastic,as,Temporal,as,381,383,,0,,contiguous,3,Paul's attempt to divert votes toward Justin further suggests he is hiding his current role as the Werewolf.
2069,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game4,run_3,3,Stochastic,and,Expansion,and,27,30,,0,,contiguous,1,Paul claims to be the Seer and states he saw Mitchell as a Werewolf.
2069,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game4,run_3,3,Stochastic,as,Temporal,as,54,56,,0,,contiguous,1,Paul claims to be the Seer and states he saw Mitchell as a Werewolf.
2069,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game4,run_3,3,Stochastic,and,Expansion,and,106,109,,0,,contiguous,2,Justin claims to be the Troublemaker and states he swapped Mitchell and Mike.
2069,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game4,run_3,3,Stochastic,and,Expansion,and,137,140,,0,,contiguous,2,Justin claims to be the Troublemaker and states he swapped Mitchell and Mike.
2069,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game4,run_3,3,Stochastic,if,Contingency,If,147,149,,0,,contiguous,3,"If these claims are true, Mitchell started as the Werewolf but was swapped with Mike, making Mike the current Werewolf."
2069,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game4,run_3,3,Stochastic,as,Temporal,as,190,192,,0,,contiguous,3,"If these claims are true, Mitchell started as the Werewolf but was swapped with Mike, making Mike the current Werewolf."
2069,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game4,run_3,3,Stochastic,but,Comparison,but,206,209,,0,,contiguous,3,"If these claims are true, Mitchell started as the Werewolf but was swapped with Mike, making Mike the current Werewolf."
2069,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game4,run_3,3,Stochastic,with,Contingency,with,222,226,,0,,contiguous,3,"If these claims are true, Mitchell started as the Werewolf but was swapped with Mike, making Mike the current Werewolf."
2069,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game4,run_3,3,Stochastic,for,Contingency,for,315,318,,0,,contiguous,4,"Mike's claim to be the Tanner is a common bluff for a Werewolf or an actual Tanner, but based on the combined information from Paul and Justin, Mike is the most likely target for Team Village."
2069,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game4,run_3,3,Stochastic,or,Expansion,or,330,332,,0,,contiguous,4,"Mike's claim to be the Tanner is a common bluff for a Werewolf or an actual Tanner, but based on the combined information from Paul and Justin, Mike is the most likely target for Team Village."
2069,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game4,run_3,3,Stochastic,but,Comparison,but,351,354,,0,,contiguous,4,"Mike's claim to be the Tanner is a common bluff for a Werewolf or an actual Tanner, but based on the combined information from Paul and Justin, Mike is the most likely target for Team Village."
2069,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game4,run_3,3,Stochastic,and,Expansion,and,399,402,,0,,contiguous,4,"Mike's claim to be the Tanner is a common bluff for a Werewolf or an actual Tanner, but based on the combined information from Paul and Justin, Mike is the most likely target for Team Village."
2069,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game4,run_3,3,Stochastic,for,Contingency,for,442,445,,0,,contiguous,4,"Mike's claim to be the Tanner is a common bluff for a Werewolf or an actual Tanner, but based on the combined information from Paul and Justin, Mike is the most likely target for Team Village."
2070,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game1,run_3,3,Stochastic,and,Expansion,and,27,30,,0,,contiguous,1,Paul claims to be the Seer and confirms Mitchell was the Robber.
2070,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game1,run_3,3,Stochastic,and,Expansion,and,100,103,,0,,contiguous,2,Mike claims to be the Troublemaker and states he switched Justin and Paul.
2070,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game1,run_3,3,Stochastic,and,Expansion,and,130,133,,0,,contiguous,2,Mike claims to be the Troublemaker and states he switched Justin and Paul.
2070,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game1,run_3,3,Stochastic,and,Expansion,and,210,213,,0,,contiguous,3,"According to Mike's explanation, Mitchell (the Robber) robbed Justin, and then Mike switched Justin (who now held the Robber card) with Paul (the Seer)."
2070,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game1,run_3,3,Stochastic,then,Temporal,then,214,218,,0,,contiguous,3,"According to Mike's explanation, Mitchell (the Robber) robbed Justin, and then Mike switched Justin (who now held the Robber card) with Paul (the Seer)."
2070,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game1,run_3,3,Stochastic,with,Contingency,with,271,275,,0,,contiguous,3,"According to Mike's explanation, Mitchell (the Robber) robbed Justin, and then Mike switched Justin (who now held the Robber card) with Paul (the Seer)."
2070,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game1,run_3,3,Stochastic,with,Contingency,with,322,326,,0,,contiguous,4,"This means Mitchell ended up with Justin's starting card, which Mike identifies as the 'bad card' (the Copycat/Werewolf)."
2070,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game1,run_3,3,Stochastic,as,Temporal,as,373,375,,0,,contiguous,4,"This means Mitchell ended up with Justin's starting card, which Mike identifies as the 'bad card' (the Copycat/Werewolf)."
2070,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game1,run_3,3,Stochastic,if,Contingency,If,415,417,,0,,contiguous,5,"If these claims are true, Mitchell is currently the Werewolf."
2071,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game2,run_3,3,Stochastic,and,Expansion,and,102,105,,0,,contiguous,2,"Justin claims to be the Troublemaker and states he did not switch any cards, which is supported by Mitchell, who claims to be the Robber and says he robbed Justin and saw the Troublemaker card."
2071,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game2,run_3,3,Stochastic,and,Expansion,and,202,205,,0,,contiguous,2,"Justin claims to be the Troublemaker and states he did not switch any cards, which is supported by Mitchell, who claims to be the Robber and says he robbed Justin and saw the Troublemaker card."
2071,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game2,run_3,3,Stochastic,and,Expansion,and,228,231,,0,,contiguous,2,"Justin claims to be the Troublemaker and states he did not switch any cards, which is supported by Mitchell, who claims to be the Robber and says he robbed Justin and saw the Troublemaker card."
2071,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game2,run_3,3,Stochastic,and,Expansion,and,286,289,,0,,contiguous,3,"Mike claims to be the Seer and saw a Werewolf and a Copycat in the center, which is consistent with Paul being a Werewolf (meaning there were two Werewolf cards in the game)."
2071,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game2,run_3,3,Stochastic,and,Expansion,and,305,308,,0,,contiguous,3,"Mike claims to be the Seer and saw a Werewolf and a Copycat in the center, which is consistent with Paul being a Werewolf (meaning there were two Werewolf cards in the game)."
2071,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game2,run_3,3,Stochastic,with,Contingency,with,354,358,,0,,contiguous,3,"Mike claims to be the Seer and saw a Werewolf and a Copycat in the center, which is consistent with Paul being a Werewolf (meaning there were two Werewolf cards in the game)."
2071,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game2,run_3,3,Stochastic,therefore,Contingency,Therefore,434,443,,0,,contiguous,4,"Therefore, Paul is the most likely Werewolf."
2072,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game2,run_3,3,Stochastic,for,Contingency,for,109,112,,0,,contiguous,1,Justin's behavior is highly characteristic of the Tanner; he repeatedly encourages the other players to vote for him and creates a convoluted narrative to make himself appear to be the Werewolf.
2072,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game2,run_3,3,Stochastic,and,Expansion,and,117,120,,0,,contiguous,1,Justin's behavior is highly characteristic of the Tanner; he repeatedly encourages the other players to vote for him and creates a convoluted narrative to make himself appear to be the Werewolf.
2072,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game2,run_3,3,Stochastic,and,Expansion,and,261,264,,0,,contiguous,2,"Paul claims to be the Witch, James claims to be the Troublemaker, and Paul identifies Mitchell as the Apprentice Seer."
2072,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game2,run_3,3,Stochastic,as,Temporal,as,290,292,,0,,contiguous,2,"Paul claims to be the Witch, James claims to be the Troublemaker, and Paul identifies Mitchell as the Apprentice Seer."
2072,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game2,run_3,3,Stochastic,if,Contingency,If,314,316,,0,,contiguous,3,"If these claims are true, all four players are either Village-aligned or the Tanner, meaning the Werewolf card must be in the center."
2072,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game2,run_3,3,Stochastic,either or,Expansion,either ... or,361,386,either ... or,1,"If these claims are true, all four players are either Village-aligned or the Tanner, meaning the Werewolf card must be in the center.",discontinuous,3,"If these claims are true, all four players are either Village-aligned or the Tanner, meaning the Werewolf card must be in the center."
