justification_id,model,game_id,run_label,decoding_group,n_sentences,n_sent_Mechanical,sem_Mechanical,n_sent_Testimony,sem_Testimony,n_sent_SocialJudgment,sem_SocialJudgment,n_sent_Behavioral,sem_Behavioral,n_sent_ClaimComparison,sem_ClaimComparison,n_sent_Payoff,sem_Payoff,n_sent_Uncertainty,sem_Uncertainty,n_sent_Other,sem_Other,n_disc_Comparison,disc_Comparison,n_disc_Contingency,disc_Contingency,n_disc_Expansion,disc_Expansion,n_disc_Temporal,disc_Temporal,n_sense_Comparison.Contrast,sense_Comparison.Contrast,n_sense_Comparison.Concession,sense_Comparison.Concession,n_sense_Contingency.Cause,sense_Contingency.Cause,n_sense_Contingency.Condition,sense_Contingency.Condition,n_sense_Expansion.Conjunction,sense_Expansion.Conjunction,n_sense_Expansion.Alternative,sense_Expansion.Alternative,n_sense_Expansion.Restatement,sense_Expansion.Restatement,n_sense_Temporal.Asynchronous,sense_Temporal.Asynchronous,n_sense_Temporal.Synchrony,sense_Temporal.Synchrony,n_relations,has_any_relation,vote,voted_player_end_role,is_correct,n_words,n_semantic_categories
31B__Youtube__Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10__Game5__run_3,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game5,run_3,Stochastic,3,0,False,3,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,1,True,0,False,0,False,1,True,0,False,2,True,Laura,Werewolf,True,56,3
31B__Youtube__Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8__Game1__run_3,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game1,run_3,Stochastic,4,1,True,3,True,0,False,2,True,0,False,2,True,0,False,0,False,0,False,3,True,1,True,0,False,0,False,0,False,2,True,1,True,1,True,0,False,0,False,0,False,0,False,4,True,Mitchell,Hunter,False,102,4
31B__Youtube__Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8__Game2__run_3,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game2,run_3,Stochastic,3,0,False,2,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,2,True,3,True,1,True,0,False,0,False,1,True,1,True,3,True,0,False,0,False,1,True,0,False,6,True,No Werewolf,,True,82,3
31B__Youtube__Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8__Game3__run_3,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game3,run_3,Stochastic,3,1,True,3,True,0,False,0,False,2,True,0,False,0,False,0,False,2,True,1,True,0,False,0,False,2,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,3,True,Paul,Werewolf,True,70,3
31B__Youtube__Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8__Game4__run_3,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game4,run_3,Stochastic,3,1,True,1,True,0,False,2,True,1,True,0,False,0,False,0,False,2,True,1,True,2,True,0,False,2,True,0,False,1,True,0,False,2,True,0,False,0,False,0,False,0,False,5,True,Justin,Werewolf,True,72,4
31B__Ego4D__0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0__Game1__greedy_t0,Gemma 4 31B,Ego4D / 0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0 / Game1,greedy_t0,Greedy,3,1,True,2,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,2,True,1,True,0,False,0,False,0,False,1,True,2,True,0,False,0,False,1,True,0,False,4,True,Brent,Werewolf,True,67,2
31B__Ego4D__0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0__Game2__greedy_t0,Gemma 4 31B,Ego4D / 0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0 / Game2,greedy_t0,Greedy,3,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,Jack,Werewolf,True,56,2
31B__Ego4D__0c2659db-7bd4-4b37-9b08-4e247befe382__Game4__greedy_t0,Gemma 4 31B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game4,greedy_t0,Greedy,4,3,True,2,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,2,True,1,True,1,True,0,False,0,False,1,True,1,True,1,True,0,False,0,False,1,True,0,False,4,True,Elliot,Tanner,False,72,2
31B__Ego4D__0c2659db-7bd4-4b37-9b08-4e247befe382__Game5__greedy_t0,Gemma 4 31B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game5,greedy_t0,Greedy,3,0,False,1,True,0,False,3,True,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Sian,Villager,False,72,2
31B__Ego4D__0c2659db-7bd4-4b37-9b08-4e247befe382__Game6__greedy_t0,Gemma 4 31B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game6,greedy_t0,Greedy,3,0,False,2,True,0,False,0,False,2,True,0,False,0,False,0,False,0,False,1,True,2,True,1,True,0,False,0,False,1,True,0,False,2,True,0,False,0,False,1,True,0,False,4,True,Elliot,Werewolf,True,65,2
31B__Ego4D__0c2659db-7bd4-4b37-9b08-4e247befe382__Game7__greedy_t0,Gemma 4 31B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game7,greedy_t0,Greedy,3,1,True,3,True,1,True,1,True,1,True,0,False,0,False,0,False,2,True,0,False,1,True,2,True,2,True,0,False,0,False,0,False,1,True,0,False,0,False,2,True,0,False,5,True,Sukeshi,Robber,False,86,5
31B__Ego4D__0c2659db-7bd4-4b37-9b08-4e247befe382__Game8__greedy_t0,Gemma 4 31B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game8,greedy_t0,Greedy,3,0,False,1,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,0,False,2,True,Sian,Tanner,False,60,3
31B__Ego4D__0c2659db-7bd4-4b37-9b08-4e247befe382__Game9__greedy_t0,Gemma 4 31B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game9,greedy_t0,Greedy,4,1,True,2,True,1,True,2,True,0,False,0,False,0,False,0,False,2,True,0,False,0,False,2,True,2,True,0,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,4,True,Sian,Seer,False,81,4
31B__Ego4D__1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce__Game10__greedy_t0,Gemma 4 31B,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game10,greedy_t0,Greedy,3,0,False,1,True,1,True,2,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,Hunter,Troublemaker,False,71,3
31B__Ego4D__1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce__Game11__greedy_t0,Gemma 4 31B,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game11,greedy_t0,Greedy,3,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,2,True,Zack,Drunk,False,91,2
31B__Ego4D__1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce__Game6__greedy_t0,Gemma 4 31B,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game6,greedy_t0,Greedy,3,0,False,3,True,0,False,0,False,0,False,0,False,1,True,0,False,0,False,1,True,1,True,1,True,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,1,True,3,True,No Werewolf,,True,60,2
31B__Ego4D__1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce__Game7__greedy_t0,Gemma 4 31B,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game7,greedy_t0,Greedy,3,1,True,3,True,1,True,0,False,1,True,0,False,0,False,0,False,1,True,1,True,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,2,True,Sean,Werewolf,True,71,4
31B__Ego4D__1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce__Game8__greedy_t0,Gemma 4 31B,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game8,greedy_t0,Greedy,3,1,True,2,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,Zack,Werewolf,True,54,3
31B__Ego4D__1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce__Game9__greedy_t0,Gemma 4 31B,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game9,greedy_t0,Greedy,4,0,False,2,True,1,True,0,False,0,False,0,False,1,True,0,False,1,True,1,True,1,True,2,True,1,True,0,False,1,True,0,False,1,True,0,False,0,False,2,True,0,False,5,True,Zack,Werewolf,True,84,3
31B__Ego4D__2ba4023c-a8bf-43ad-ad5a-80ba222ce990__Game10__greedy_t0,Gemma 4 31B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game10,greedy_t0,Greedy,4,1,True,3,True,0,False,0,False,3,True,0,False,0,False,0,False,1,True,2,True,0,False,0,False,1,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,3,True,Clint,Tanner,False,75,3
31B__Ego4D__2ba4023c-a8bf-43ad-ad5a-80ba222ce990__Game6__greedy_t0,Gemma 4 31B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game6,greedy_t0,Greedy,3,0,False,3,True,2,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,Clint,Werewolf,True,67,4
31B__Ego4D__2ba4023c-a8bf-43ad-ad5a-80ba222ce990__Game7__greedy_t0,Gemma 4 31B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game7,greedy_t0,Greedy,4,1,True,1,True,3,True,1,True,1,True,0,False,0,False,0,False,1,True,2,True,1,True,0,False,1,True,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,4,True,Clint,Werewolf,True,92,5
31B__Ego4D__2ba4023c-a8bf-43ad-ad5a-80ba222ce990__Game8__greedy_t0,Gemma 4 31B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game8,greedy_t0,Greedy,3,1,True,1,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,1,True,0,False,1,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,True,2,True,Tyler,Werewolf,True,79,4
31B__Ego4D__2ba4023c-a8bf-43ad-ad5a-80ba222ce990__Game9__greedy_t0,Gemma 4 31B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game9,greedy_t0,Greedy,3,1,True,1,True,0,False,1,True,1,True,0,False,0,False,0,False,1,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,2,True,Tyler,Werewolf,True,62,4
31B__Ego4D__324bccd2-adff-4e9a-8ff4-03491e144ac3__Game1__greedy_t0,Gemma 4 31B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game1,greedy_t0,Greedy,3,0,False,2,True,2,True,0,False,1,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,No Werewolf,,False,79,3
31B__Ego4D__324bccd2-adff-4e9a-8ff4-03491e144ac3__Game2__greedy_t0,Gemma 4 31B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game2,greedy_t0,Greedy,3,1,True,2,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,2,True,Sean,Robber,False,54,2
31B__Ego4D__324bccd2-adff-4e9a-8ff4-03491e144ac3__Game3__greedy_t0,Gemma 4 31B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game3,greedy_t0,Greedy,4,0,False,3,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,2,True,No Werewolf,,False,82,2
31B__Ego4D__324bccd2-adff-4e9a-8ff4-03491e144ac3__Game4__greedy_t0,Gemma 4 31B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game4,greedy_t0,Greedy,3,0,False,1,True,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,True,0,False,2,True,0,False,0,False,2,True,0,False,0,False,0,False,0,False,1,True,1,True,4,True,Jacob,Werewolf,True,84,2
31B__Ego4D__324bccd2-adff-4e9a-8ff4-03491e144ac3__Game5__greedy_t0,Gemma 4 31B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game5,greedy_t0,Greedy,4,1,True,2,True,0,False,1,True,1,True,1,True,0,False,0,False,0,False,2,True,1,True,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,3,True,Sean,Werewolf,True,61,5
31B__Ego4D__3ba069be-60fa-47fc-bd7b-f85bf649a5bd__Game1__greedy_t0,Gemma 4 31B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game1,greedy_t0,Greedy,3,0,False,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,2,True,4,True,0,False,0,False,0,False,0,False,2,True,0,False,0,False,2,True,2,True,6,True,Kaelan,Robber,False,82,4
31B__Ego4D__3ba069be-60fa-47fc-bd7b-f85bf649a5bd__Game2__greedy_t0,Gemma 4 31B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game2,greedy_t0,Greedy,5,2,True,3,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,3,True,2,True,1,True,0,False,0,False,1,True,2,True,2,True,0,False,0,False,1,True,0,False,6,True,No Werewolf,,True,92,3
31B__Ego4D__3ba069be-60fa-47fc-bd7b-f85bf649a5bd__Game3__greedy_t0,Gemma 4 31B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game3,greedy_t0,Greedy,4,1,True,2,True,1,True,1,True,0,False,0,False,1,True,0,False,1,True,1,True,1,True,0,False,1,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,3,True,No Werewolf,,False,115,5
31B__Ego4D__3ba069be-60fa-47fc-bd7b-f85bf649a5bd__Game4__greedy_t0,Gemma 4 31B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game4,greedy_t0,Greedy,3,0,False,3,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,2,True,Daniel,Robber,False,75,4
31B__Ego4D__3ba069be-60fa-47fc-bd7b-f85bf649a5bd__Game5__greedy_t0,Gemma 4 31B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game5,greedy_t0,Greedy,3,0,False,2,True,0,False,1,True,0,False,1,True,0,False,0,False,1,True,1,True,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,2,True,Daniel,Tanner,False,70,3
31B__Ego4D__3ba069be-60fa-47fc-bd7b-f85bf649a5bd__Game6__greedy_t0,Gemma 4 31B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game6,greedy_t0,Greedy,4,2,True,2,True,0,False,2,True,1,True,1,True,0,False,0,False,0,False,2,True,2,True,0,False,0,False,0,False,2,True,0,False,2,True,0,False,0,False,0,False,0,False,4,True,Kaelan,Center Card,False,94,5
31B__Ego4D__62c4bc58-3776-4791-ac30-4c9ca5619503__Game10__greedy_t0,Gemma 4 31B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game10,greedy_t0,Greedy,3,0,False,1,True,2,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,2,True,0,False,1,True,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,3,True,No Werewolf,,False,57,3
31B__Ego4D__62c4bc58-3776-4791-ac30-4c9ca5619503__Game11__greedy_t0,Gemma 4 31B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game11,greedy_t0,Greedy,3,0,False,1,True,1,True,2,True,0,False,1,True,0,False,2,True,0,False,1,True,2,True,0,False,0,False,0,False,1,True,0,False,2,True,0,False,0,False,0,False,0,False,3,True,Jessica,Minion,False,75,4
31B__Ego4D__62c4bc58-3776-4791-ac30-4c9ca5619503__Game12__greedy_t0,Gemma 4 31B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game12,greedy_t0,Greedy,3,1,True,1,True,0,False,2,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,Jessica,Minion,False,62,3
31B__Ego4D__62c4bc58-3776-4791-ac30-4c9ca5619503__Game7__greedy_t0,Gemma 4 31B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game7,greedy_t0,Greedy,3,1,True,1,True,1,True,2,True,1,True,0,False,0,False,0,False,0,False,0,False,2,True,2,True,0,False,0,False,0,False,0,False,2,True,0,False,0,False,2,True,0,False,4,True,Jessica,Werewolf,True,74,5
31B__Ego4D__62c4bc58-3776-4791-ac30-4c9ca5619503__Game8__greedy_t0,Gemma 4 31B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game8,greedy_t0,Greedy,4,0,False,1,True,0,False,2,True,0,False,1,True,0,False,0,False,0,False,2,True,2,True,1,True,0,False,0,False,1,True,1,True,2,True,0,False,0,False,0,False,1,True,5,True,Kevin,Seer,False,103,3
31B__Ego4D__62c4bc58-3776-4791-ac30-4c9ca5619503__Game9__greedy_t0,Gemma 4 31B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game9,greedy_t0,Greedy,3,1,True,2,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,2,True,0,False,1,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,1,True,3,True,Daniel,Doppelganger,False,79,3
31B__Ego4D__64076f60-f3fc-4ee6-93e1-3489d8ec7b12__Game3__greedy_t0,Gemma 4 31B,Ego4D / 64076f60-f3fc-4ee6-93e1-3489d8ec7b12 / Game3,greedy_t0,Greedy,3,2,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,Brent,Werewolf,True,46,1
31B__Ego4D__698f6bbe-4347-4a06-bd5d-3482f5e4fbbe__Game1__greedy_t0,Gemma 4 31B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game1,greedy_t0,Greedy,3,2,True,2,True,0,False,1,True,0,False,0,False,0,False,0,False,1,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,2,True,Elliot,Werewolf,True,76,3
31B__Ego4D__698f6bbe-4347-4a06-bd5d-3482f5e4fbbe__Game2__greedy_t0,Gemma 4 31B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game2,greedy_t0,Greedy,3,0,False,1,True,0,False,3,True,0,False,2,True,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,2,True,Ashley,Troublemaker,False,77,3
31B__Ego4D__698f6bbe-4347-4a06-bd5d-3482f5e4fbbe__Game3__greedy_t0,Gemma 4 31B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game3,greedy_t0,Greedy,3,1,True,1,True,2,True,1,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,0,False,2,True,James,Werewolf,True,57,4
31B__Youtube__Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9__Game1__greedy_t0,Gemma 4 31B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game1,greedy_t0,Greedy,3,0,False,1,True,0,False,0,False,3,True,0,False,0,False,0,False,1,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,2,True,Justin,Werewolf,True,50,2
31B__Youtube__Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9__Game2__greedy_t0,Gemma 4 31B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game2,greedy_t0,Greedy,4,2,True,3,True,0,False,0,False,2,True,0,False,0,False,0,False,1,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,2,True,James,Villager,False,94,3
31B__Youtube__Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9__Game3__greedy_t0,Gemma 4 31B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game3,greedy_t0,Greedy,4,1,True,2,True,0,False,0,False,2,True,0,False,0,False,0,False,0,False,2,True,3,True,0,False,0,False,0,False,1,True,1,True,3,True,0,False,0,False,0,False,0,False,5,True,No Werewolf,,False,98,3
31B__Youtube__Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9__Game4__greedy_t0,Gemma 4 31B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game4,greedy_t0,Greedy,4,1,True,2,True,0,False,1,True,0,False,0,False,0,False,0,False,1,True,2,True,1,True,1,True,1,True,0,False,1,True,1,True,0,False,1,True,0,False,1,True,0,False,5,True,Paul,Villager,False,72,3
31B__Youtube__Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9__Game5__greedy_t0,Gemma 4 31B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game5,greedy_t0,Greedy,3,1,True,3,True,0,False,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Mitchell,Villager,False,72,3
31B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1__Game10__greedy_t0,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game10,greedy_t0,Greedy,3,0,False,3,True,0,False,1,True,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Justin,Robber,False,63,3
31B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1__Game1__greedy_t0,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game1,greedy_t0,Greedy,3,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Mitchell,Werewolf,True,58,2
31B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1__Game2__greedy_t0,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game2,greedy_t0,Greedy,4,0,False,2,True,0,False,2,True,1,True,0,False,0,False,0,False,0,False,1,True,0,False,1,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,0,False,2,True,Justin,Werewolf,True,77,3
31B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1__Game3__greedy_t0,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game3,greedy_t0,Greedy,4,0,False,2,True,1,True,0,False,0,False,0,False,2,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Justin,Robber,False,80,3
31B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1__Game4__greedy_t0,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game4,greedy_t0,Greedy,3,0,False,2,True,0,False,1,True,2,True,0,False,0,False,0,False,0,False,1,True,0,False,1,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,0,False,2,True,James,Villager,False,72,3
31B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1__Game5__greedy_t0,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game5,greedy_t0,Greedy,3,0,False,1,True,1,True,1,True,2,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,Mitchell,Werewolf,True,73,4
31B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1__Game6__greedy_t0,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game6,greedy_t0,Greedy,4,1,True,3,True,0,False,0,False,2,True,0,False,1,True,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,2,True,No Werewolf,,False,90,4
31B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1__Game7__greedy_t0,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game7,greedy_t0,Greedy,3,0,False,2,True,0,False,0,False,1,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,James,Werewolf,True,71,3
31B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1__Game8__greedy_t0,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game8,greedy_t0,Greedy,3,1,True,2,True,0,False,1,True,3,True,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,1,True,0,False,1,True,0,False,0,False,1,True,0,False,3,True,Alvin,Werewolf,True,75,4
31B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1__Game9__greedy_t0,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game9,greedy_t0,Greedy,3,0,False,1,True,0,False,2,True,1,True,2,True,0,False,0,False,0,False,0,False,3,True,1,True,0,False,0,False,0,False,0,False,3,True,0,False,0,False,1,True,0,False,4,True,Justin,Seer,False,88,4
31B__Youtube__ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2__Game1__greedy_t0,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game1,greedy_t0,Greedy,4,1,True,3,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,True,Caitlynn,Werewolf,True,58,3
